sen,verb,verb_idx,cop,cop_idx,child,child_idx,child_features,child_upos,head,head_idx,head_features,head_upos,distance,attractors,metadata,swap_head,feature_vals,prefix,wrong_sen,congruent_attractors,incongruent_attractors,num_attractors,num_congruent_attractors,num_incongruent_attractors,has_attractors,only_has_congruent_attractors,only_has_incongruent_attractors,sample_weight,phenomenon,lang,grammatical_feature,ungrammatical_feature,wo,inflect_item,agreement_certainty
هذا يعني أنها لم تستفد من الدفعة التي أحدثها انخفاض الجنيه الإسترليني للأصول الخارجية.,يعني,1,,,هذا,0,"{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'ه`ذا'}",PRON,يعني,1,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'Voice': 'Act', 'lemma': 'عَنَى'}",VERB,1,[],"{'newdoc id': 'n01111', 'sent_id': 'n01111030', 'text': 'هذا يعني أنها لم تستفد من الدفعة التي أحدثها انخفاض الجنيه الإسترليني للأصول الخارجية.', 'original_text': 'هذا يعني أنها لم تستفد من الدفعة التي أحدثها انخفاض الجنيه الإسترليني للأصول الخارجية.', 'text_en': 'This means that they have not benefited from the uplift that the fall in sterling has given to overseas assets.', 'treebank': 'UD_Arabic-PUD/ar_pud-ud-test.conllu'}",تعني,3 -> 2,هذا,هذا تعني أنها لم تستفد من الدفعة التي أحدثها انخفاض الجنيه الإسترليني للأصول الخارجية.,[],[],0,0,0,False,False,False,1.4914675937882331e-05,SV-P,arb,3,2,SV,verb,+
"""هذا المشروع وهمي، و لا يمكن أن يؤثر على قناة السويس حتى في حالة تنفيذ ه ، لأن ه يحتاج إلى استثمارات عالية ل إنشاء خطوط السكك الحديدية و موانئ جافة على طول الخط، ب جانب عدم استقرار الأوضاع السياسية في إسرائيل التي س يمر الخط ب أراضي ها .",يحتاج,21,,,ه,20,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'هُوَ'}",PRON,يحتاج,21,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'اِحتَاج'}",VERB,1,[],"{'newpar id': 'ummah.20040705.0021:p4', 'sent_id': 'ummah.20040705.0021:p4u1', 'text': '""هذا المشروع وهمي، ولا يمكن أن يؤثر على قناة السويس حتى في حالة تنفيذه، لأنه يحتاج إلى استثمارات عالية لإنشاء خطوط السكك الحديدية وموانئ جافة على طول الخط، بجانب عدم استقرار الأوضاع السياسية في إسرائيل التي سيمر الخط بأراضيها.', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-train.conllu'}",تحتاج,3 -> 2,"""هذا المشروع وهمي، و لا يمكن أن يؤثر على قناة السويس حتى في حالة تنفيذ ه ، لأن ه","""هذا المشروع وهمي، و لا يمكن أن يؤثر على قناة السويس حتى في حالة تنفيذ ه ، لأن ه تحتاج إلى استثمارات عالية ل إنشاء خطوط السكك الحديدية و موانئ جافة على طول الخط، ب جانب عدم استقرار الأوضاع السياسية في إسرائيل التي س يمر الخط ب أراضي ها .",[],[],0,0,0,False,False,False,2.796501738352937e-06,SV-P,arb,3,2,SV,verb,+
و أكد الجيش الايراني أن ه يريد تأمين اكتفاء ذاتي في مجال التسلح.,يريد,6,,,ه,5,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'هُوَ'}",PRON,يريد,6,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'أَرَاد'}",VERB,1,[],"{'newpar id': 'afp.20000715.0040:p10', 'sent_id': 'afp.20000715.0040:p10u1', 'text': 'واكد الجيش الايراني انه يريد تأمين اكتفاء ذاتي في مجال التسلح.', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-dev.conllu'}",تريد,3 -> 2,و أكد الجيش الايراني أن ه,و أكد الجيش الايراني أن ه تريد تأمين اكتفاء ذاتي في مجال التسلح.,[],[],0,0,0,False,False,False,5.593003476705874e-06,SV-P,arb,3,2,SV,verb,+
ف تحول الاعوان الى المستشفى و استمعوا ل أقوال المتضرر بعد استقرار حالة ه الصحية ف أشار الى أن ه كان يتمشى ب القرب من طابية هندي احدى الضيعات الكائنة ب جهة بئر شلوف ب أحواز نابل عندما فوجئ ب شخص يطلق ب اتجاه ه عيارا ناريا ف تسبب في إصابة ه في مكان حساس.,كان,20,,,ه,19,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'هُوَ'}",PRON,كان,20,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'Voice': 'Act', 'lemma': 'كَان'}",VERB,1,[],"{'newpar id': 'assabah.20040929.0020:p5', 'sent_id': 'assabah.20040929.0020:p5u1', 'text': 'فتحول الاعوان الى المستشفى واستمعوا لاقوال المتضرر بعد استقرار حالته الصحية فأشار الى انه كان يتمشى بالقرب من طابية هندي احدى الضيعات الكائنة بجهة بئر شلوف باحواز نابل عندما فوجئ بشخص يطلق باتجاهه عيارا ناريا فتسبب في اصابته في مكان حساس.', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-train.conllu'}",كنت,3 -> 1|2,ف تحول الاعوان الى المستشفى و استمعوا ل أقوال المتضرر بعد استقرار حالة ه الصحية ف أشار الى أن ه,ف تحول الاعوان الى المستشفى و استمعوا ل أقوال المتضرر بعد استقرار حالة ه الصحية ف أشار الى أن ه كنت يتمشى ب القرب من طابية هندي احدى الضيعات الكائنة ب جهة بئر شلوف ب أحواز نابل عندما فوجئ ب شخص يطلق ب اتجاه ه عيارا ناريا ف تسبب في إصابة ه في مكان حساس.,[],[],0,0,0,False,False,False,1.1985007450084016e-06,SV-P,arb,3,2,SV,verb,+
"لدي ه أفكار سلمية حقيقية تجاه إسرائيل و العالم و أنا أصدق ه عندما يقول ""إن ه يريد عالماً خالياً من السلاح، و هو يخطط برامج ه و أفكار ه ب دقة و يريد فعلاً السلام مع إسرائيل"".",يريد,18,,,ه,17,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'هُوَ'}",PRON,يريد,18,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'أَرَاد'}",VERB,1,[],"{'sent_id': 'ummah.20040906.0007:p6u3', 'text': 'لديه أفكار سلمية حقيقية تجاه إسرائيل والعالم وأنا أصدقه عندما يقول ""إنه يريد عالماً خالياً من السلاح، وهو يخطط برامجه وأفكاره بدقة ويريد فعلاً السلام مع إسرائيل"".', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-train.conllu'}",تريد,3 -> 2,"لدي ه أفكار سلمية حقيقية تجاه إسرائيل و العالم و أنا أصدق ه عندما يقول ""إن ه","لدي ه أفكار سلمية حقيقية تجاه إسرائيل و العالم و أنا أصدق ه عندما يقول ""إن ه تريد عالماً خالياً من السلاح، و هو يخطط برامج ه و أفكار ه ب دقة و يريد فعلاً السلام مع إسرائيل"".",[],[],0,0,0,False,False,False,5.593003476705874e-06,SV-P,arb,3,2,SV,verb,+
و أضاف أن القانون القديم رغم أن ه كان ينص على استقلالية البنك المركزي إلا أن ه كان يشترط موافقة جهات عديدة عند اتخاذ القرارات و هو ما كان يحد من فاعلية ه موضحاً أن القانون الجديد عالج هذه المشكلة.,كان,17,,,ه,16,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'هُوَ'}",PRON,كان,17,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'Voice': 'Act', 'lemma': 'كَان'}",VERB,1,[],"{'sent_id': 'ummah.20040809.0062:p5u2', 'text': 'وأضاف أن القانون القديم رغم أنه كان ينص على استقلالية البنك المركزي إلا أنه كان يشترط موافقة جهات عديدة عند اتخاذ القرارات وهو ما كان يحد من فاعليته موضحاً أن القانون الجديد عالج هذه المشكلة.', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-test.conllu'}",كنت,3 -> 1|2,و أضاف أن القانون القديم رغم أن ه كان ينص على استقلالية البنك المركزي إلا أن ه,و أضاف أن القانون القديم رغم أن ه كان ينص على استقلالية البنك المركزي إلا أن ه كنت يشترط موافقة جهات عديدة عند اتخاذ القرارات و هو ما كان يحد من فاعلية ه موضحاً أن القانون الجديد عالج هذه المشكلة.,[],[],0,0,0,False,False,False,5.992503725042008e-07,SV-P,arb,3,2,SV,verb,+
و أضاف أن القانون القديم رغم أن ه كان ينص على استقلالية البنك المركزي إلا أن ه كان يشترط موافقة جهات عديدة عند اتخاذ القرارات و هو ما كان يحد من فاعلية ه موضحاً أن القانون الجديد عالج هذه المشكلة.,كان,8,,,ه,7,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'هُوَ'}",PRON,كان,8,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'Voice': 'Act', 'lemma': 'كَان'}",VERB,1,[],"{'sent_id': 'ummah.20040809.0062:p5u2', 'text': 'وأضاف أن القانون القديم رغم أنه كان ينص على استقلالية البنك المركزي إلا أنه كان يشترط موافقة جهات عديدة عند اتخاذ القرارات وهو ما كان يحد من فاعليته موضحاً أن القانون الجديد عالج هذه المشكلة.', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-test.conllu'}",كنت,3 -> 1|2,و أضاف أن القانون القديم رغم أن ه,و أضاف أن القانون القديم رغم أن ه كنت ينص على استقلالية البنك المركزي إلا أن ه كان يشترط موافقة جهات عديدة عند اتخاذ القرارات و هو ما كان يحد من فاعلية ه موضحاً أن القانون الجديد عالج هذه المشكلة.,[],[],0,0,0,False,False,False,5.992503725042008e-07,SV-P,arb,3,2,SV,verb,+
و قدر ميثم سعر مثقال الذهب (خمسة جرامات) عيار 21 قيراطاً قبل الحرب ب أن ه كان يراوح بين 80 إلى 85 ألف دينار عراقي، لٰكن ه لفت إلى أن ه ارتفع الآن إلى بين 110 و115 ألف دينار هذه الأيام، نظراً إلى زيادة الطلب علي ه و تعدد الزبائن.,كان,18,,,ه,17,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'هُوَ'}",PRON,كان,18,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'Voice': 'Act', 'lemma': 'كَان'}",VERB,1,[],"{'newpar id': 'ummah.20040819.0003:p12', 'sent_id': 'ummah.20040819.0003:p12u1', 'text': 'وقدر ميثم سعر مثقال الذهب (خمسة جرامات) عيار 21 قيراطاً قبل الحرب بأنه كان يراوح بين 80 إلى 85 ألف دينار عراقي، لكنه لفت إلى أنه ارتفع الآن إلى بين 110 و115 ألف دينار هذه الأيام، نظراً إلى زيادة الطلب عليه وتعدد الزبائن.', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-dev.conllu'}",كنت,3 -> 1|2,و قدر ميثم سعر مثقال الذهب (خمسة جرامات) عيار 21 قيراطاً قبل الحرب ب أن ه,و قدر ميثم سعر مثقال الذهب (خمسة جرامات) عيار 21 قيراطاً قبل الحرب ب أن ه كنت يراوح بين 80 إلى 85 ألف دينار عراقي، لٰكن ه لفت إلى أن ه ارتفع الآن إلى بين 110 و115 ألف دينار هذه الأيام، نظراً إلى زيادة الطلب علي ه و تعدد الزبائن.,[],[],0,0,0,False,False,False,1.1985007450084016e-06,SV-P,arb,3,2,SV,verb,+
تقرير : رئيسا وزراء اسرائيل و فلسطين يجتمعان قريبا,يجتمعان,7,,,رئيسا,2,"{'Case': 'Nom', 'Definite': 'Cons', 'Number': 'Dual', 'lemma': 'رَئِيس'}",NOUN,يجتمعان,7,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Dual', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'اِجتَمَع'}",VERB,5,"[{'id': 4, 'form': 'وزراء', 'lemma': 'وَزِير', 'upos': 'NOUN', 'xpos': 'N------P2R', 'feats': {'Case': 'Gen', 'Definite': 'Cons', 'Number': 'Plur'}, 'head': 3, 'deprel': 'nmod', 'deps': [('nmod:gen', 3)], 'misc': {'Vform': 'وُزَرَاءِ', 'Gloss': 'minister', 'Root': 'w z r', 'Translit': 'wuzarāʾi', 'LTranslit': 'wazīr'}}, {'id': 5, 'form': 'اسرائيل', 'lemma': 'إِسرَائِيل', 'upos': 'NOUN', 'xpos': 'N------S2R', 'feats': {'Case': 'Gen', 'Definite': 'Cons', 'Number': 'Sing'}, 'head': 4, 'deprel': 'nmod', 'deps': [('nmod:gen', 4)], 'misc': {'Vform': 'إِسرَائِيلِ', 'Gloss': 'Israel', 'Root': ""'isrA'Il"", 'Translit': 'ʾisrāʾīli', 'LTranslit': 'ʾisrāʾīl'}}]","{'newdoc id': 'xinhua.20030503.0154', 'newpar id': 'xinhua.20030503.0154:p1', 'sent_id': 'xinhua.20030503.0154:p1u1', 'text': 'تقرير : رئيسا وزراء اسرائيل وفلسطين يجتمعان قريبا', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-train.conllu'}",يجتمع,DU -> SG,تقرير : رئيسا وزراء اسرائيل و فلسطين,تقرير : رئيسا وزراء اسرائيل و فلسطين يجتمع قريبا,[],"[{'id': 4, 'form': 'وزراء', 'lemma': 'وَزِير', 'upos': 'NOUN', 'xpos': 'N------P2R', 'feats': {'Case': 'Gen', 'Definite': 'Cons', 'Number': 'Plur'}, 'head': 3, 'deprel': 'nmod', 'deps': [('nmod:gen', 3)], 'misc': {'Vform': 'وُزَرَاءِ', 'Gloss': 'minister', 'Root': 'w z r', 'Translit': 'wuzarāʾi', 'LTranslit': 'wazīr'}}, {'id': 5, 'form': 'اسرائيل', 'lemma': 'إِسرَائِيل', 'upos': 'NOUN', 'xpos': 'N------S2R', 'feats': {'Case': 'Gen', 'Definite': 'Cons', 'Number': 'Sing'}, 'head': 4, 'deprel': 'nmod', 'deps': [('nmod:gen', 4)], 'misc': {'Vform': 'إِسرَائِيلِ', 'Gloss': 'Israel', 'Root': ""'isrA'Il"", 'Translit': 'ʾisrāʾīli', 'LTranslit': 'ʾisrāʾīl'}}]",2,0,2,True,False,True,0.1293187672084555,SV-#,arb,DU,SG,SV,verb,?
و قال شهود ان جرافتين اسرائيليتين قامتا اليوم الثلاثاء ب تمهيد منحدر من الارض في قطاع العباد داخل الاراضي اللبنانية على الحدود بين لبنان و إسرائيل .,قامتا,6,,,جرافتين,4,"{'Case': 'Acc', 'Definite': 'Ind', 'Number': 'Dual', 'lemma': 'جَرَّافَة'}",NOUN,قامتا,6,"{'Aspect': 'Perf', 'Gender': 'Fem', 'Number': 'Dual', 'Person': '3', 'Voice': 'Act', 'lemma': 'قَام'}",VERB,2,[],"{'newpar id': 'afp.20000815.0071:p5', 'sent_id': 'afp.20000815.0071:p5u1', 'text': 'وقال شهود ان جرافتين اسرائيليتين قامتا اليوم الثلاثاء بتمهيد منحدر من الارض في قطاع العباد داخل الاراضي اللبنانية على الحدود بين لبنان واسرائيل.', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-train.conllu'}",قامت,DU -> SG,و قال شهود ان جرافتين اسرائيليتين,و قال شهود ان جرافتين اسرائيليتين قامت اليوم الثلاثاء ب تمهيد منحدر من الارض في قطاع العباد داخل الاراضي اللبنانية على الحدود بين لبنان و إسرائيل .,[],[],0,0,0,False,False,False,0.0383693045563549,SV-#,arb,DU,SG,SV,verb,?
و ذكر معتز رسلان رجل الأعمال و رئيس مجلس الأعمال المصري الكندي أن هناك بنكين مصريين يستعدان ل العمل في جنوب السودان، معتبرا أن الفرصة جيدة ل اقتحام السودان و أن البنوك س تعدم دور المستثمرين المصريين من خلال توفير التمويل اللازم ل استثمارات هم الجديدة.,يستعدان,16,,,بنكين,14,"{'Case': 'Acc', 'Definite': 'Ind', 'Number': 'Dual', 'lemma': 'بَنك'}",NOUN,يستعدان,16,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Dual', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'اِستَعَدّ'}",VERB,2,[],"{'newpar id': 'ummah.20040809.0063:p3', 'sent_id': 'ummah.20040809.0063:p3u1', 'text': 'وذكر معتز رسلان رجل الأعمال ورئيس مجلس الأعمال المصري الكندي أن هناك بنكين مصريين يستعدان للعمل في جنوب السودان، معتبرا أن الفرصة جيدة لاقتحام السودان وأن البنوك ستعدم دور المستثمرين المصريين من خلال توفير التمويل اللازم لاستثماراتهم الجديدة.', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-train.conllu'}",يستعد,DU -> SG,و ذكر معتز رسلان رجل الأعمال و رئيس مجلس الأعمال المصري الكندي أن هناك بنكين مصريين,و ذكر معتز رسلان رجل الأعمال و رئيس مجلس الأعمال المصري الكندي أن هناك بنكين مصريين يستعد ل العمل في جنوب السودان، معتبرا أن الفرصة جيدة ل اقتحام السودان و أن البنوك س تعدم دور المستثمرين المصريين من خلال توفير التمويل اللازم ل استثمارات هم الجديدة.,[],[],0,0,0,False,False,False,0.0383693045563549,SV-#,arb,DU,SG,SV,verb,?
"و جاء في بيان نشر في ختام الزيارة ان الطرفين ""بحثا في مسائل عالقة حول تطبيق الاتفاق"".",بحثا,11,,,الطرفين,9,"{'Case': 'Acc', 'Definite': 'Def', 'Number': 'Dual', 'lemma': 'طَرَف'}",NOUN,بحثا,11,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Dual', 'Person': '3', 'Voice': 'Act', 'lemma': 'بَحَث'}",VERB,2,[],"{'newpar id': 'afp.20000815.0144:p4', 'sent_id': 'afp.20000815.0144:p4u1', 'text': 'وجاء في بيان نشر في ختام الزيارة ان الطرفين ""بحثا في مسائل عالقة حول تطبيق الاتفاق"".', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-train.conllu'}",بحث,DU -> SG,"و جاء في بيان نشر في ختام الزيارة ان الطرفين ""","و جاء في بيان نشر في ختام الزيارة ان الطرفين ""بحث في مسائل عالقة حول تطبيق الاتفاق"".",[],[],0,0,0,False,False,False,0.0383693045563549,SV-#,arb,DU,SG,SV,verb,?
كما يوضح الفيلم فإن الزوجين لوفينغ ـريتشارد بالتحديدـ شاركا في معارضة السيرورة التاريخية.,شاركا,12,,,الزوجين,5,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Dual', 'lemma': 'زَوج'}",NOUN,شاركا,12,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Dual', 'Person': '3', 'Tense': 'Past', 'Voice': 'Act', 'lemma': 'شَارَك'}",VERB,7,"[{'id': 7, 'form': 'لوفينغ', 'lemma': 'لوفينغ', 'upos': 'PROPN', 'xpos': 'NNP', 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 6, 'deprel': 'appos', 'deps': None, 'misc': {'LId': 'لوفينغ_0'}}, {'id': 9, 'form': 'ريتشارد', 'lemma': 'رِيتشارد', 'upos': 'PROPN', 'xpos': 'NNP', 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 6, 'deprel': 'appos', 'deps': None, 'misc': {'LId': 'رِيتْشارْد_1'}}, {'id': 11, 'form': 'التحديد', 'lemma': 'تَحدِيد', 'upos': 'NOUN', 'xpos': 'NN', 'feats': {'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}, 'head': 9, 'deprel': 'nmod', 'deps': None, 'misc': {'LId': 'تَحْدِيد_1', 'SpaceAfter': 'No'}}]","{'newdoc id': 'n01136', 'sent_id': 'n01136006', 'text': 'كما يوضح الفيلم فإن الزوجين لوفينغ ـريتشارد بالتحديدـ شاركا في معارضة السيرورة التاريخية.', 'original_text': 'كما يوضح الفيلم فإن الزوجين لوفينغ _ريتشارد بالتحديد_ شاركا في معارضة السيرورة التاريخية.', 'text_en': 'As the movie makes clear, the Lovings -- and Richard in particular -- were reluctant participants in history.', 'treebank': 'UD_Arabic-PUD/ar_pud-ud-test.conllu'}",شارك,DU -> SG,كما يوضح الفيلم فإن الزوجين لوفينغ ـريتشارد بالتحديدـ,كما يوضح الفيلم فإن الزوجين لوفينغ ـريتشارد بالتحديدـ شارك في معارضة السيرورة التاريخية.,[],"[{'id': 7, 'form': 'لوفينغ', 'lemma': 'لوفينغ', 'upos': 'PROPN', 'xpos': 'NNP', 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 6, 'deprel': 'appos', 'deps': None, 'misc': {'LId': 'لوفينغ_0'}}, {'id': 9, 'form': 'ريتشارد', 'lemma': 'رِيتشارد', 'upos': 'PROPN', 'xpos': 'NNP', 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 6, 'deprel': 'appos', 'deps': None, 'misc': {'LId': 'رِيتْشارْد_1'}}, {'id': 11, 'form': 'التحديد', 'lemma': 'تَحدِيد', 'upos': 'NOUN', 'xpos': 'NN', 'feats': {'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}, 'head': 9, 'deprel': 'nmod', 'deps': None, 'misc': {'LId': 'تَحْدِيد_1', 'SpaceAfter': 'No'}}]",3,0,3,True,False,True,0.0969890754063416,SV-#,arb,DU,SG,SV,verb,?
"و أكد بابادوبولوس "" ان قرارى مجلس الامن رقمى 541 و 550 يعتبران اعلان , جمهورية شمال قبرص التركية , باطل قانونا و يطالبان ب إلغاء ه ، و يدعوان الدول الى عدم الاعتراف ب ه "" .",يعتبران,12,,,قرارى,5,"{'Case': 'Acc', 'Definite': 'Cons', 'Number': 'Dual', 'lemma': 'قَرَار'}",NOUN,يعتبران,12,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Dual', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act', 'lemma': 'اِعتَبَر'}",VERB,7,"[{'id': 7, 'form': 'مجلس', 'lemma': 'مَجلِس', 'upos': 'NOUN', 'xpos': 'N------S2R', 'feats': {'Case': 'Gen', 'Definite': 'Cons', 'Number': 'Sing'}, 'head': 6, 'deprel': 'nmod', 'deps': [('nmod:gen', 6)], 'misc': {'Vform': 'مَجلِسِ', 'Gloss': 'council,board,Majlis', 'Root': '^g l s', 'Translit': 'maǧlisi', 'LTranslit': 'maǧlis'}}, {'id': 8, 'form': 'الامن', 'lemma': 'أَمن', 'upos': 'NOUN', 'xpos': 'N------S2D', 'feats': {'Case': 'Gen', 'Definite': 'Def', 'Number': 'Sing'}, 'head': 7, 'deprel': 'nmod', 'deps': [('nmod:gen', 7)], 'misc': {'Vform': 'اَلأَمنِ', 'Gloss': 'security,safety', 'Root': ""' m n"", 'Translit': 'al-ʾamni', 'LTranslit': 'ʾamn'}}, {'id': 9, 'form': 'رقمى', 'lemma': 'رَقم', 'upos': 'NOUN', 'xpos': 'N------D2R', 'feats': {'Case': 'Gen', 'Definite': 'Cons', 'Number': 'Dual'}, 'head': 6, 'deprel': 'nmod', 'deps': [('nmod:gen', 6)], 'misc': {'Vform': 'رَقمَي', 'Gloss': 'number,numeral,record', 'Root': 'r q m', 'Translit': 'raqmay', 'LTranslit': 'raqm'}}]","{'newpar id': 'xinhua.20030509.0150:p6', 'sent_id': 'xinhua.20030509.0150:p6u1', 'text': 'واكد بابادوبولوس "" ان قرارى مجلس الامن رقمى 541 و 550 يعتبران اعلان , جمهورية شمال قبرص التركية , باطل قانونا ويطالبان بالغائه ، ويدعوان الدول الى عدم الاعتراف به "" .', 'treebank': 'UD_Arabic-PADT/ar_padt-ud-train.conllu'}",يعتبر,DU -> SG,"و أكد بابادوبولوس "" ان قرارى مجلس الامن رقمى 541 و 550","و أكد بابادوبولوس "" ان قرارى مجلس الامن رقمى 541 و 550 يعتبر اعلان , جمهورية شمال قبرص التركية , باطل قانونا و يطالبان ب إلغاء ه ، و يدعوان الدول الى عدم الاعتراف ب ه "" .","[{'id': 9, 'form': 'رقمى', 'lemma': 'رَقم', 'upos': 'NOUN', 'xpos': 'N------D2R', 'feats': {'Case': 'Gen', 'Definite': 'Cons', 'Number': 'Dual'}, 'head': 6, 'deprel': 'nmod', 'deps': [('nmod:gen', 6)], 'misc': {'Vform': 'رَقمَي', 'Gloss': 'number,numeral,record', 'Root': 'r q m', 'Translit': 'raqmay', 'LTranslit': 'raqm'}}]","[{'id': 7, 'form': 'مجلس', 'lemma': 'مَجلِس', 'upos': 'NOUN', 'xpos': 'N------S2R', 'feats': {'Case': 'Gen', 'Definite': 'Cons', 'Number': 'Sing'}, 'head': 6, 'deprel': 'nmod', 'deps': [('nmod:gen', 6)], 'misc': {'Vform': 'مَجلِسِ', 'Gloss': 'council,board,Majlis', 'Root': '^g l s', 'Translit': 'maǧlisi', 'LTranslit': 'maǧlis'}}, {'id': 8, 'form': 'الامن', 'lemma': 'أَمن', 'upos': 'NOUN', 'xpos': 'N------S2D', 'feats': {'Case': 'Gen', 'Definite': 'Def', 'Number': 'Sing'}, 'head': 7, 'deprel': 'nmod', 'deps': [('nmod:gen', 7)], 'misc': {'Vform': 'اَلأَمنِ', 'Gloss': 'security,safety', 'Root': ""' m n"", 'Translit': 'al-ʾamni', 'LTranslit': 'ʾamn'}}]",3,1,2,True,False,False,0.1108446576072475,SV-#,arb,DU,SG,SV,verb,?
