sent_correct	sent_wrong
- Jajo przywiózł do nas osobiście dyrektor płockiego zoo.	- Jajo przywieźli do nas osobiście dyrektor płockiego zoo.
"Władza mężczyzn - powiada ta feministycznie nastawiona badaczka - zawsze lubiła zniesławiać takie kobiety, aby lepiej usuwać je w cień".	"Władza mężczyzn - powiadają ta feministycznie nastawiona badaczka - zawsze lubiła zniesławiać takie kobiety, aby lepiej usuwać je w cień".
Poduszkowiec, który unosi się 25 cm nad podłożem z szybkością od 50 km na godz. (na wodzie) do 105 (po lodzie), podczas tegorocznej powodzi wziął nawet udział w akcji ratunkowej.	Poduszkowiec, który unosi się 25 cm nad podłożem z szybkością od 50 km na godz. (na wodzie) do 105 (po lodzie), podczas tegorocznej powodzi wziąłem nawet udział w akcji ratunkowej.
Teraz, laska która potrząsa czymś do tłumu i zdobędzie brawa, dostaje 500$!	Teraz, laska która potrząsa czymś do tłumu i zdobędzie brawa, dostaję 500$!
A obsesja dali, zaszczepiona mi w trakcie tamtych wieczornych spacerów z moim dziadkiem, nie opuszczała mnie już ani na chwilę: łowił em gorączkowo doniesienia o wydartych ciemności kolejnych kręgach Kosmosu, oglądał em z zapartym tchem zdjęcia jego stref coraz głębiej zanurzonych w przeszłości.	A obsesja dali, zaszczepiona mi w trakcie tamtych wieczornych spacerów z moim dziadkiem, nie opuszczałam mnie już ani na chwilę: łowił em gorączkowo doniesienia o wydartych ciemności kolejnych kręgach Kosmosu, oglądał em z zapartym tchem zdjęcia jego stref coraz głębiej zanurzonych w przeszłości.
Każdego roku założycielka fundacji - nasza koleżanka z forum.miau.pl - Kasia Drelich dziękuje tym, którzy pomogli jej przez ostatnich 12 miesięcy.	Każdego roku założycielka fundacji - nasza koleżanka z forum.miau.pl - Kasia Drelich dziękuję tym, którzy pomogli jej przez ostatnich 12 miesięcy.
A wrogowie posła Henryka Krolla, którzy sprzymierzyli by się przeciw niemu nawet z diabłem, i tak gadają, że to on sam „z zazdrości” utrącił Gallę.	A wrogowie posła Henryka Krolla, którzy sprzymierzyli by się przeciw niemu nawet z diabłem, i tak gadamy, że to on sam „z zazdrości” utrącił Gallę.
Mułła zaś, choć mówił o nim cały świat, pozostawał niewidzialny, bez twarzy.	Mułła zaś, choć mówił o nim cały świat, pozostawałem niewidzialny, bez twarzy.
Zaproponował em poprawkę, aby Europejski Organ Nadzoru Bankowego, który mamy zamiar utworzyć, otrzymał kompetencje pozwalające mu realizować zadania z zakresu nadzoru ostrożnościowego.	Zaproponował em poprawkę, aby Europejski Organ Nadzoru Bankowego, który mamy zamiar utworzyć, otrzymałem kompetencje pozwalające mu realizować zadania z zakresu nadzoru ostrożnościowego.
Fakt, że producenci wina na Litwie i niektórych innych państwach, w których nie ma winnic, nie otrzymują żadnego wsparcia, jest nie do przyjęcia.	Fakt, że producenci wina na Litwie i niektórych innych państwach, w których nie ma winnic, nie otrzymujemy żadnego wsparcia, jest nie do przyjęcia.
Barok ambony, kiedyś dla niej naturalny, płynący dzielnie przez wieki, sprawiał teraz wrażenie kłopotliwego dodatku, fanaberii artysty, był nieznośnie kiczowaty, jarmarczny.	Barok ambony, kiedyś dla niej naturalny, płynący dzielnie przez wieki, sprawiałem teraz wrażenie kłopotliwego dodatku, fanaberii artysty, był nieznośnie kiczowaty, jarmarczny.
Rozgraniczenie tego, co "moje" i "czyjeś", pomaga przejrzyście określić kompetencje i obszary odpowiedzialności, które w systemie własności publicznej nieuchronnie ulegają zamazaniu.	Rozgraniczenie tego, co "moje" i "czyjeś", pomagam przejrzyście określić kompetencje i obszary odpowiedzialności, które w systemie własności publicznej nieuchronnie ulegają zamazaniu.
Urzędnik departamentu konsularnego i wychodźstwa w MSZ (nie życzy sobie, żeby wymieniać jego nazwisko) radzi: - Niech obie panie napiszą podania o umorzenie długu.	Urzędnik departamentu konsularnego i wychodźstwa w MSZ (nie życzy sobie, żeby wymieniać jego nazwisko) radzę: - Niech obie panie napiszą podania o umorzenie długu.
Członkowie tego zgromadzenia, delegowani przez oba nasze sejmy, wykonują znakomitą pracę na rzecz polsko-litewskiego partnerstwa i lepszego wzajemnego zrozumienia.	Członkowie tego zgromadzenia, delegowani przez oba nasze sejmy, wykonujemy znakomitą pracę na rzecz polsko-litewskiego partnerstwa i lepszego wzajemnego zrozumienia.
Tak czas nam wtedy mijał.	Tak czas nam wtedy mijałem.
– Gry komputerowe, jeśli nie zachowa się umiaru w uprawianiu tej rozrywki, prowadzą do wyizolowania dziecka z jego środowiska rówieśniczego – mówi doktor Staniaszek.	– Gry komputerowe, jeśli nie zachowa się umiaru w uprawianiu tej rozrywki, prowadzimy do wyizolowania dziecka z jego środowiska rówieśniczego – mówi doktor Staniaszek.
Przykłady z niektórych państw Trzeciego Świata - dotyczy to przede wszystkim krajów Ameryki Łacińskiej - dowodzą, że odpowiednia polityka rządowa poparta określonym ustawodawstwem może spowodować, że wybrane miary badania efektywności importowanej technologii muszą być stosowane w sposób obligatoryjny.	Przykłady z niektórych państw Trzeciego Świata - dotyczy to przede wszystkim krajów Ameryki Łacińskiej - dowodzimy, że odpowiednia polityka rządowa poparta określonym ustawodawstwem może spowodować, że wybrane miary badania efektywności importowanej technologii muszą być stosowane w sposób obligatoryjny.
Ugrupowania, które mają nadzieję wejść w koalicję z PiS, zachowały natomiast wstrzemięźliwość w jego krytykowaniu, a Andrzej Lepper wygłosił nawet płomienną obronę i budżetu, i rządu.	Ugrupowania, które mają nadzieję wejść w koalicję z PiS, zachowałyśmy natomiast wstrzemięźliwość w jego krytykowaniu, a Andrzej Lepper wygłosił nawet płomienną obronę i budżetu, i rządu.
Katalog - jak twierdzi Tomasz Szaynok, szef wrocławskiego oddziału US West Polska - zawiera dane ok. 80 proc. firm działających w województwie.	Katalog - jak twierdzi Tomasz Szaynok, szef wrocławskiego oddziału US West Polska - zawieram dane ok. 80 proc. firm działających w województwie.
Otóż trzy szczurki w animowanym filmie, przykro mi to mówić z trybuny sejmowej, dokonują egzekucji na żmii, z komentarzem: zabijmy ją, a wszyscy będą się nas bali.	Otóż trzy szczurki w animowanym filmie, przykro mi to mówić z trybuny sejmowej, dokonujemy egzekucji na żmii, z komentarzem: zabijmy ją, a wszyscy będą się nas bali.
- Akcje, które posiadają BCP i Eureko, należały do podmiotów zależnych od BIG i znajdowały się w gestii zarządu - powiedział ŻYCIU Jedamski.	- Akcje, które posiadają BCP i Eureko, należałyśmy do podmiotów zależnych od BIG i znajdowały się w gestii zarządu - powiedział ŻYCIU Jedamski.
Zabytkowe latarnie, które przywieziono z Gdańska, już stoją.	Zabytkowe latarnie, które przywieziono z Gdańska, już stoimy.
Rozwój naszych stosunków z parlamentami w krajach trzecich stanowił również główną kwestię we wszystkich naszych działaniach.	Rozwój naszych stosunków z parlamentami w krajach trzecich stanowiłem również główną kwestię we wszystkich naszych działaniach.
Pojawienie się recenzji Kazimierza Koźniewskiego z książki Torańskiej ("Oni i ona", "Polityka" 24 VIII 1985) stanowi zjawisko pozytywne: uznanie implicite, iż część polskiego życia intelektualnego wyraża się na łamach publikacji, wydawanych poza państwowymi domami wydawniczymi; skoro się z czymś polemizuje, to znaczy, iż to coś istnieje.	Pojawienie się recenzji Kazimierza Koźniewskiego z książki Torańskiej ("Oni i ona", "Polityka" 24 VIII 1985) stanowię zjawisko pozytywne: uznanie implicite, iż część polskiego życia intelektualnego wyraża się na łamach publikacji, wydawanych poza państwowymi domami wydawniczymi; skoro się z czymś polemizuje, to znaczy, iż to coś istnieje.
"Władza mężczyzn - powiada ta feministycznie nastawiona badaczka - zawsze lubiła zniesławiać takie kobiety, aby lepiej usuwać je w cień".	"Władza mężczyzn - powiada ta feministycznie nastawiona badaczka - zawsze lubiłam zniesławiać takie kobiety, aby lepiej usuwać je w cień".
Mam wrażenie, że gdyby wszyscy ci, którzy chrzczą dzieci, żeby je zasymilować z katolicką większością tego nie robili, to była by to nie dwójka a z dziesiątka w trzydziestoosobowej grupie.	Mam wrażenie, że gdyby wszyscy ci, którzy chrzczą dzieci, żeby je zasymilować z katolicką większością tego nie robiłyśmy, to była by to nie dwójka a z dziesiątka w trzydziestoosobowej grupie.
Sukienka podłużona tiulową falbaną, bo w ciągu miesiąca od kupna wyrosła z niej tyczka grochowa, już krzywo ma wianek z perełkami, w deszczu na marne pójdzie matki staranie.	Sukienka podłużona tiulową falbaną, bo w ciągu miesiąca od kupna wyrosła z niej tyczka grochowa, już krzywo mam wianek z perełkami, w deszczu na marne pójdzie matki staranie.
Na szczęście czarne prognozy naszego fantastyka pozostają odosobnione.	Na szczęście czarne prognozy naszego fantastyka pozostajemy odosobnione.
W wydanym wczoraj oświadczeniu Rada podkreśliła, że wstrzymanie wykonania koncesji, gdy jednocześnie toleruje się działalność piratów, niszczy podstawy ładu w eterze.	W wydanym wczoraj oświadczeniu Rada podkreśliła, że wstrzymanie wykonania koncesji, gdy jednocześnie toleruje się działalność piratów, niszczę podstawy ładu w eterze.
Ja staram się tylko zobrazować to, że same ubooty, choćby nie wiem jak doskonałe, potrzebują wsparcia, a to zapewniały im i te "maluchy nawodne" i te kolosy.	Ja staram się tylko zobrazować to, że same ubooty, choćby nie wiem jak doskonałe, potrzebujemy wsparcia, a to zapewniały im i te "maluchy nawodne" i te kolosy.
Myślę, że każdy kraj, w którym znajdziemy gotowane mięsa i piękne ciasta i pieczywo takie, jak w Polsce, musi się spodobać.	Myślę, że każdy kraj, w którym znajdziemy gotowane mięsa i piękne ciasta i pieczywo takie, jak w Polsce, muszę się spodobać.
W ten sposób, kiedy idioci, którzy je ukradli spróbują je wydać, zostaną złapani.	W ten sposób, kiedy idioci, którzy je ukradli spróbujemy je wydać, zostaną złapani.
TAMA - blokada w przepływie energii w ciele energetycznym; sposób, w jaki usiłujemy zatamować własne emocje (wodę) z powodu lęku przed ich siłą; moc (energia, potencjał) czeka na uwolnienie; zob.: zapora.	TAMA - blokada w przepływie energii w ciele energetycznym; sposób, w jaki usiłujemy zatamować własne emocje (wodę) z powodu lęku przed ich siłą; moc (energia, potencjał) czekam na uwolnienie; zob.: zapora.
Nieboszczyk ojciec zawsze nam to śpiewał i na pedałowej harmonii sobie podgrywał.	Nieboszczyk ojciec zawsze nam to śpiewałem i na pedałowej harmonii sobie podgrywał.
Prokuratura Okręgowa w Krakowie, która prowadzi śledztwo w sprawie wycieku testów w 2000 r., potwierdziła, że sprzedawano testy w cenach od kilkuset złotych do 15 tysięcy.	Prokuratura Okręgowa w Krakowie, która prowadzi śledztwo w sprawie wycieku testów w 2000 r., potwierdziłam, że sprzedawano testy w cenach od kilkuset złotych do 15 tysięcy.
Dotychczas lokatorzy budynków, w których zainstalowane są gazomierze, płacili za gaz co dwa miesiące.	Dotychczas lokatorzy budynków, w których zainstalowane są gazomierze, płaciliśmy za gaz co dwa miesiące.
Czarzasty zachęca, by nadawcy, którzy mają jakieś zarzuty, podali go do sądu.	Czarzasty zachęca, by nadawcy, którzy mają jakieś zarzuty, podałyśmy go do sądu.
Mam wrażenie, że gdyby wszyscy ci, którzy chrzczą dzieci, żeby je zasymilować z katolicką większością tego nie robili, to była by to nie dwójka a z dziesiątka w trzydziestoosobowej grupie.	Mam wrażenie, że gdyby wszyscy ci, którzy chrzczą dzieci, żeby je zasymilować z katolicką większością tego nie robiliśmy, to była by to nie dwójka a z dziesiątka w trzydziestoosobowej grupie.
- Maciek ma niezwykłą charyzmę i odbiorcy jego programów to czują, przyjmując z entuzjazmem podpowiedzi i sugestie nie tylko kulinarne, ale także dotyczące stylu życia - mówi Walter Chełstowski, producent telewizyjny.	- Maciek ma niezwykłą charyzmę i odbiorcy jego programów to czujemy, przyjmując z entuzjazmem podpowiedzi i sugestie nie tylko kulinarne, ale także dotyczące stylu życia - mówi Walter Chełstowski, producent telewizyjny.
Polskie państwo i społeczeństwo telewizyjnych gapiów obojętnie patrzą natomiast na to, że ogół chorych na mukowiscydozę w naszym kraju umiera pozbawiony pomocy państwowego lecznictwa.	Polskie państwo i społeczeństwo telewizyjnych gapiów obojętnie patrzą natomiast na to, że ogół chorych na mukowiscydozę w naszym kraju umieram pozbawiony pomocy państwowego lecznictwa.
Nerwy jej niepotrzebnie puściły.	Nerwy jej niepotrzebnie puściłyśmy.
Karma wypracowana ma wpływ na jakość i długość naszego życia, a jej ciężar energetyczny (emocje negatywne są cięższe - pozytywne lżejsze) w momencie śmierci ciała decyduje o piętrze Świata Nieprzejawionego, na którym dusza nasza będzie żyła do następnej inkarnacji.	Karma wypracowana ma wpływ na jakość i długość naszego życia, a jej ciężar energetyczny (emocje negatywne są cięższe - pozytywne lżejsze) w momencie śmierci ciała decyduję o piętrze Świata Nieprzejawionego, na którym dusza nasza będzie żyła do następnej inkarnacji.
Francuska rada cyfrowa, która opiniuje projekty prawne związane ze sferą cyfrową, może równie dobrze ocenić sama siebie.	Francuska rada cyfrowa, która opiniuje projekty prawne związane ze sferą cyfrową, mogę równie dobrze ocenić sama siebie.
- Po drugie zakłady zbożowe, które zamierzamy blokować wolą importować zboże, niż skupować je od naszych rolników.	- Po drugie zakłady zbożowe, które zamierzamy blokować wolimy importować zboże, niż skupować je od naszych rolników.
Spowodowało to jednak porzucenie ważnego ciężkiego sprzętu artyleryjskiego, i pytanie, dlaczego do ewakuacji nie wykorzystano linii kolejowej do Flensburga, pozostaje przedmiotem dyskusji historyków.	Spowodowało to jednak porzucenie ważnego ciężkiego sprzętu artyleryjskiego, i pytanie, dlaczego do ewakuacji nie wykorzystano linii kolejowej do Flensburga, pozostaję przedmiotem dyskusji historyków.
Czy zatem sytuacja dwóch najludniejszych krajów, gdzie mieszka więcej niż jedna trzecia ludzkości, dowodzi, że XIX-wieczny demograf Tomasz Malthus miał rację?	Czy zatem sytuacja dwóch najludniejszych krajów, gdzie mieszka więcej niż jedna trzecia ludzkości, dowodzę, że XIX-wieczny demograf Tomasz Malthus miał rację?
Wówczas wiadomość ta - i tam, gdzie powitano ją z zadowoleniem, i tam, gdzie wzbudziła przestrach - wywołała olbrzymie, wstrząsające wrażenie, zwracając na osobę nowego papieża uwagę i ciekawość całego świata.	Wówczas wiadomość ta - i tam, gdzie powitano ją z zadowoleniem, i tam, gdzie wzbudziła przestrach - wywołałam olbrzymie, wstrząsające wrażenie, zwracając na osobę nowego papieża uwagę i ciekawość całego świata.
Bałam się, że już nic mi w życiu nie wyjdzie.	Bałam się, że już nic mi w życiu nie wyjdę.
Różni się od zachodniej części kraju tym, że główne elementy jej topografii nie odpowiadają tym na wybrzeżu.	Różni się od zachodniej części kraju tym, że główne elementy jej topografii nie odpowiadamy tym na wybrzeżu.
Nasz Parlament Europejski, który jest głosem praw człowieka na całym świecie, także popiera pokojowe podejście, jakim konsekwentnie wykazywał się Dalajlama.	Nasz Parlament Europejski, który jest głosem praw człowieka na całym świecie, także popieram pokojowe podejście, jakim konsekwentnie wykazywał się Dalajlama.
Dotychczas lokatorzy budynków, w których zainstalowane są gazomierze, płacili za gaz co dwa miesiące.	Dotychczas lokatorzy budynków, w których zainstalowane są gazomierze, płaciłyśmy za gaz co dwa miesiące.
Odwołany rząd, który zostaje przez Sejm zmuszony do rządzenia, zwykle przestaje pracować.	Odwołany rząd, który zostaje przez Sejm zmuszony do rządzenia, zwykle przestaję pracować.
- Kobiety-egoistki, które folgują swym kaprysom lub "ordynarnym" (jak mówisz) popędom, drwiąc sobie z zasad i z opinii, denerwują cię, a nawet wzbudzają w tobie obrzydzenie.	- Kobiety-egoistki, które folgują swym kaprysom lub "ordynarnym" (jak mówisz) popędom, drwiąc sobie z zasad i z opinii, denerwujemy cię, a nawet wzbudzają w tobie obrzydzenie.
One mi nie dają poczucia trwania i bezpieczeństwa.	One mi nie dajemy poczucia trwania i bezpieczeństwa.
40 proc. z nich biorąc do ręki telewizyjnego pilota włącza ten program jako pierwszy.	40 proc. z nich biorąc do ręki telewizyjnego pilota włączam ten program jako pierwszy.
Czarzasty zachęca, by nadawcy, którzy mają jakieś zarzuty, podali go do sądu.	Czarzasty zachęca, by nadawcy, którzy mają jakieś zarzuty, podaliśmy go do sądu.
Ano, jak tajemnica, jak sekret, jak tajny alembik, ukryty głęboko w skorupie słów, bo to on przecież, jeśli umieć go odkryć i użyć, dokonuje owej przemiany rzeczowego opisu w magiczne zaklęcie, w modlitwę.	Ano, jak tajemnica, jak sekret, jak tajny alembik, ukryty głęboko w skorupie słów, bo to on przecież, jeśli umieć go odkryć i użyć, dokonuję owej przemiany rzeczowego opisu w magiczne zaklęcie, w modlitwę.
Ale również łzy męskie - o ile nie budzą reakcji tak zdecydowanych jak śmiech czy pogarda - mogą skłaniać do litości.	Ale również łzy męskie - o ile nie budzą reakcji tak zdecydowanych jak śmiech czy pogarda - możemy skłaniać do litości.
Tak przykra zmiana kolorytu emocjonalnego, jaką się przeżywa w depresji, uświadamia choremu, jak niepewny jest jego obraz świata, oraz że w ciemności depresji świat wygląda zupełnie inaczej i tym bardziej trzeba się cieszyć, gdy z powrotem świat się rozjaśni.	Tak przykra zmiana kolorytu emocjonalnego, jaką się przeżywa w depresji, uświadamiam choremu, jak niepewny jest jego obraz świata, oraz że w ciemności depresji świat wygląda zupełnie inaczej i tym bardziej trzeba się cieszyć, gdy z powrotem świat się rozjaśni.
Jedyna dzika rzecz w twoim życiu doprowadza cię do szału.	Jedyna dzika rzecz w twoim życiu doprowadzam cię do szału.
Za każdym razem schodził em z prądem rzeki i ostrożna ryba doskonale mnie z daleka widziała.	Za każdym razem schodził em z prądem rzeki i ostrożna ryba doskonale mnie z daleka widziałam.
- Popełnilibyśmy ciężki grzech twierdząc, że te obrazy nas nie interesują.	- Popełnilibyśmy ciężki grzech twierdząc, że te obrazy nas nie interesujemy.
Kurzman na szczęście nie popada w skrajności, choć komplementowanie go jako absolutnie obiektywnego stanowi sporą przesadę.	Kurzman na szczęście nie popada w skrajności, choć komplementowanie go jako absolutnie obiektywnego stanowię sporą przesadę.
Sytuacja prawna ponad 700 osób oskarżonych o powiązania z mafią, które dotąd traktowano dość liberalnie zadowalając się formalnym dozorem policyjnym, ma być ponownie zbadana.	Sytuacja prawna ponad 700 osób oskarżonych o powiązania z mafią, które dotąd traktowano dość liberalnie zadowalając się formalnym dozorem policyjnym, mam być ponownie zbadana.
Wydarzenia miały być albo na tyle tajemnicze, drażliwe albo w końcu na tyle wstydliwe, że jego uczestnicy przez lata nikomu o nich nie opowiadali, traktując je jak ów szkielet w szafie.	Wydarzenia miały być albo na tyle tajemnicze, drażliwe albo w końcu na tyle wstydliwe, że jego uczestnicy przez lata nikomu o nich nie opowiadałyśmy, traktując je jak ów szkielet w szafie.
Niedobory pozostałych składników, które biorą aktywny udział w przemianie białkowej, mogą powodować schorzenia włosów i paznokci.	Niedobory pozostałych składników, które biorą aktywny udział w przemianie białkowej, możemy powodować schorzenia włosów i paznokci.
Użytkownik, który wylogowuje się z systemu, zwraca wszystkie zajęte przez siebie zasoby systemowe, w rezultacie wydajność komputera nie ulega pogorszeniu.	Użytkownik, który wylogowuje się z systemu, zwracam wszystkie zajęte przez siebie zasoby systemowe, w rezultacie wydajność komputera nie ulega pogorszeniu.
Nikt z nas nie zabił pana Truchło, czy kucharki.	Nikt z nas nie zabiłem pana Truchło, czy kucharki.
Dlaczego ugrupowanie, które będzie rozliczane przez wyborców z efektów rządzenia, ma sobie utrudniać pracę?	Dlaczego ugrupowanie, które będzie rozliczane przez wyborców z efektów rządzenia, mam sobie utrudniać pracę?
Niektóre osoby, gdy mówi się im, że nie są w porządku, odpowiadają atakiem, co można zinterpretować jako zarzut pod adresem osoby krytykującej: To ty jesteś nie w porządku.	Niektóre osoby, gdy mówi się im, że nie są w porządku, odpowiadamy atakiem, co można zinterpretować jako zarzut pod adresem osoby krytykującej: To ty jesteś nie w porządku.
Ach, mężczyzna to wybraniec losu, nic go nie boli, nic mu nie dokucza, nic mu nie dolega, pozostaje sexy do śmierci (o ile ma dużo pieniędzy, ale o to mniejsza), i w ogóle.	Ach, mężczyzna to wybraniec losu, nic go nie boli, nic mu nie dokuczam, nic mu nie dolega, pozostaje sexy do śmierci (o ile ma dużo pieniędzy, ale o to mniejsza), i w ogóle.
Nikt jak ty nie umie pastować podłóg!	Nikt jak ty nie umiem pastować podłóg!
Nauczyciele, którzy będą przechodzić na emeryturę mają prawo do otrzymania należnych im odpraw.	Nauczyciele, którzy będą przechodzić na emeryturę mamy prawo do otrzymania należnych im odpraw.
Dziś znaczna część naszych rodaków w ogóle nie rozumie, o co w tym wszystkim chodzi.	Dziś znaczna część naszych rodaków w ogóle nie rozumiem, o co w tym wszystkim chodzi.
A może ktoś im taką licencję dał w prezencie?	A może ktoś im taką licencję dałem w prezencie?
- Pański samochód, który pływa po wodzie jak najlepsza motorówka, też należy do muzealnego wyposażenia? - spytała z ironią.	- Pański samochód, który pływa po wodzie jak najlepsza motorówka, też należę do muzealnego wyposażenia? - spytała z ironią.
Nic go nie obchodzi.	Nic go nie obchodzę.
Niezatapialny Jeffrey Archer wyszedł właśnie na wolność i musi wymyślić coś nowego: partia go już nie chce.	Niezatapialny Jeffrey Archer wyszedł właśnie na wolność i musi wymyślić coś nowego: partia go już nie chcę.
Może właśnie dlatego działa, iż żywe stworzenie, którym zajmuje się człowiek, zmienia go i pozwala funkcjonować ponad podziałami?	Może właśnie dlatego działa, iż żywe stworzenie, którym zajmuje się człowiek, zmieniam go i pozwala funkcjonować ponad podziałami?
Zastanawiam się, czy youtuber gejmingowy – taki, który po prostu gra sobie – też może lokować ciasteczka.	Zastanawiam się, czy youtuber gejmingowy – taki, który po prostu gra sobie – też mogę lokować ciasteczka.
Rodziny, które zdecydują się kupić na kredyt własne M, mogą liczyć na pomoc finansową.	Rodziny, które zdecydują się kupić na kredyt własne M, możemy liczyć na pomoc finansową.
ludzie, jak dostają coś takiego, w pierwszej chwili myślą, że źle policzyli zera.	ludzie, jak dostają coś takiego, w pierwszej chwili myślimy, że źle policzyli zera.
Menadżer z jego poprzedniej restauracji chce zeznawać.	Menadżer z jego poprzedniej restauracji chcę zeznawać.
Cyfry nas nie interesują, tylko zdobywamy rynek.	Cyfry nas nie interesujemy, tylko zdobywamy rynek.
Wydarzenia miały być albo na tyle tajemnicze, drażliwe albo w końcu na tyle wstydliwe, że jego uczestnicy przez lata nikomu o nich nie opowiadali, traktując je jak ów szkielet w szafie.	Wydarzenia miały być albo na tyle tajemnicze, drażliwe albo w końcu na tyle wstydliwe, że jego uczestnicy przez lata nikomu o nich nie opowiadaliśmy, traktując je jak ów szkielet w szafie.
Ręce jej wyraźnie drżą.	Ręce jej wyraźnie drżymy.
Nikt już po nim nie popełni takiego błędu.	Nikt już po nim nie popełnię takiego błędu.
Ojciec go nie poznał i nie poznaje go żona...	Ojciec go nie poznałem i nie poznaje go żona...
Popłochowcy wstrząśnięci uczynkami anarchistów i nade wszystko zbyt udręczeni lękiem przestrzeni historycznej, którą do niedawna bezpiecznie osłaniały parkany, jęli z rozrzuconego drewna klecić pośpiesznie nowe ogrodzenia, tyle że luźniejsze i bardziej bezładne od poprzednich..."	Popłochowcy wstrząśnięci uczynkami anarchistów i nade wszystko zbyt udręczeni lękiem przestrzeni historycznej, którą do niedawna bezpiecznie osłaniały parkany, jęliśmy z rozrzuconego drewna klecić pośpiesznie nowe ogrodzenia, tyle że luźniejsze i bardziej bezładne od poprzednich..."
Henryk informował, że Jenny przespała granicę i nikt jej nawet nie budził.	Henryk informował, że Jenny przespała granicę i nikt jej nawet nie budziłem.
Znowu ktoś ważny z krajobrazu mojej Warszawy zniknął - zanotowały słowa Wisławy Szymborskiej.	Znowu ktoś ważny z krajobrazu mojej Warszawy zniknąłem - zanotowały słowa Wisławy Szymborskiej.
Wyczekał, aż prorok – a wyglądał dzisiaj zgoła po pańsku, niczym karmazynowy kogucik w srebrzystym żupanie, purpurowym kontusiku, czapce z czaplim piórkiem i wysokich butach z polerowanej skóry – da znak.	Wyczekał, aż prorok – a wyglądał dzisiaj zgoła po pańsku, niczym karmazynowy kogucik w srebrzystym żupanie, purpurowym kontusiku, czapce z czaplim piórkiem i wysokich butach z polerowanej skóry – dam znak.
Notatki mam w kieszeni surduta, a surdut nie wiem, gdzie jest.	Notatki mam w kieszeni surduta, a surdut nie wiem, gdzie jestem.
Nikt mu nie przeszkadzał.	Nikt mu nie przeszkadzałem.
Wszystkie projekty, które są potrzebne, są, ale też nie wszystkie rozporządzenia są dezaktualizowane tą ustawą.	Wszystkie projekty, które są potrzebne, jesteśmy, ale też nie wszystkie rozporządzenia są dezaktualizowane tą ustawą.
Straż pożarna gasiła cztery pożary.	Straż pożarna gasiłam cztery pożary.
99 proc. naszych bocianów wędruje trasą wschodnią, tzw. bosforską - wyjaśnia prof. Tryjanowski, współautor wydanej ostatnio książki podsumowującej stan wiedzy o polskich boćkach.	99 proc. naszych bocianów wędruję trasą wschodnią, tzw. bosforską - wyjaśnia prof. Tryjanowski, współautor wydanej ostatnio książki podsumowującej stan wiedzy o polskich boćkach.
W systemie z dwoma połączonymi ze sobą pierścieniami, zmiana ich ustawienia wywołuje zmiany właściwości substancji.	W systemie z dwoma połączonymi ze sobą pierścieniami, zmiana ich ustawienia wywołuję zmiany właściwości substancji.
Tu Pan mnie trochę obraża, dyskredytując takim dosadnym stwierdzeniem duży fragment mojego tekstu bez podania żadnych argumentów.	Tu Pan mnie trochę obrażam, dyskredytując takim dosadnym stwierdzeniem duży fragment mojego tekstu bez podania żadnych argumentów.
Tutaj w ramach przygotowań do zawodu nauczyciela, studenci fizyki pod kierunkiem dr Piotra Skurskiego, przygotowują cykle zajęć dla uczniów z różnych klas.	Tutaj w ramach przygotowań do zawodu nauczyciela, studenci fizyki pod kierunkiem dr Piotra Skurskiego, przygotowujemy cykle zajęć dla uczniów z różnych klas.
Magister inżynier Andrzej Patalas, prezes Agencji Budowy i Eksploatacji Autostrad, podczas rozmowy z "Rzeczpospolitą" zauważył, że kiedyś w Polsce również niektóre budowy postępowały szybko - były spychacze, buldożery, za nimi ekipy budowlane.	Magister inżynier Andrzej Patalas, prezes Agencji Budowy i Eksploatacji Autostrad, podczas rozmowy z "Rzeczpospolitą" zauważyłem, że kiedyś w Polsce również niektóre budowy postępowały szybko - były spychacze, buldożery, za nimi ekipy budowlane.
Miłość dla ciebie niekiedy sprzyja ocieraniu się o śmierć.	Miłość dla ciebie niekiedy sprzyjam ocieraniu się o śmierć.
A wrogowie posła Henryka Krolla, którzy sprzymierzyli by się przeciw niemu nawet z diabłem, i tak gadają, że to on sam „z zazdrości” utrącił Gallę.	A wrogowie posła Henryka Krolla, którzy sprzymierzyli by się przeciw niemu nawet z diabłem, i tak gadacie, że to on sam „z zazdrości” utrącił Gallę.
Poduszkowiec, który unosi się 25 cm nad podłożem z szybkością od 50 km na godz. (na wodzie) do 105 (po lodzie), podczas tegorocznej powodzi wziął nawet udział w akcji ratunkowej.	Poduszkowiec, który unosi się 25 cm nad podłożem z szybkością od 50 km na godz. (na wodzie) do 105 (po lodzie), podczas tegorocznej powodzi wziąłeś nawet udział w akcji ratunkowej.
Każdego roku założycielka fundacji - nasza koleżanka z forum.miau.pl - Kasia Drelich dziękuje tym, którzy pomogli jej przez ostatnich 12 miesięcy.	Każdego roku założycielka fundacji - nasza koleżanka z forum.miau.pl - Kasia Drelich dziękujesz tym, którzy pomogli jej przez ostatnich 12 miesięcy.
Ugrupowania, które mają nadzieję wejść w koalicję z PiS, zachowały natomiast wstrzemięźliwość w jego krytykowaniu, a Andrzej Lepper wygłosił nawet płomienną obronę i budżetu, i rządu.	Ugrupowania, które mają nadzieję wejść w koalicję z PiS, zachowałyście natomiast wstrzemięźliwość w jego krytykowaniu, a Andrzej Lepper wygłosił nawet płomienną obronę i budżetu, i rządu.
