sent_correct	sent_wrong
L'état de santé de le manager, qui se trouvait toujours en observation jeudi matin, n'inspire pas l'inquiétude.	L'état de santé de le manager, qui se trouvait toujours en observation jeudi matin, n'inspires pas l'inquiétude.
Le documentaire de Jean-Christophe Averty intitulé « Autoportrait mou de Salvador Dali » se déroulant à cette époque et dans cette région espagnole permet d'entrevoir l'atmosphère qui régnait ici et fait apparaître Edgar Froese pendant quelques instants.	Le documentaire de Jean-Christophe Averty intitulé « Autoportrait mou de Salvador Dali » se déroulant à cette époque et dans cette région espagnole permets d'entrevoir l'atmosphère qui régnait ici et fait apparaître Edgar Froese pendant quelques instants.
Ceux qui arrivent à s'organiser, militer etc... finissent par être manipulé soit de l'intérieur, soit de l'extérieur.	Ceux qui arrivent à s'organiser, militer etc... finissez par être manipulé soit de l'intérieur, soit de l'extérieur.
La proposition de résolution, qui insiste, entre autres, pour que le niveau de les nuisances acoustiques à proximité de les divers aéroports soit divulgué, constitue un pas en avant dans la bonne direction.	La proposition de résolution, qui insiste, entre autres, pour que le niveau de les nuisances acoustiques à proximité de les divers aéroports soit divulgué, constitues un pas en avant dans la bonne direction.
Ensuite, ce château, qui faisait partie de les domaines (fiscs) de la couronne royale puis impériale, tomba sous le contrôle de divers comtes de le Pays de Liège ou de ducs de Lotharingie pour finir par être pris et détruit en 987, avec l'appui de Notger.	Ensuite, ce château, qui faisait partie de les domaines (fiscs) de la couronne royale puis impériale, tombas sous le contrôle de divers comtes de le Pays de Liège ou de ducs de Lotharingie pour finir par être pris et détruit en 987, avec l'appui de Notger.
Ses règles strictes sur l'importation de bœuf, qui exigent la traçabilité de les produits dans les pays producteurs, pourraient un jour aider à réformer les pratiques de l'élevage brésilien.	Ses règles strictes sur l'importation de bœuf, qui exigent la traçabilité de les produits dans les pays producteurs, pourriez un jour aider à réformer les pratiques de l'élevage brésilien.
Les causes de la catastrophe, qui a fait 103 morts, restent pour l'instant inconnues.	Les causes de la catastrophe, qui a fait 103 morts, restez pour l'instant inconnues.
Les douze membres de le Conseil d'administration de la Juve, dont faisait partie Moggi, démissionnent le 11 mai 2006 [2].	Les douze membres de le Conseil d'administration de la Juve, dont faisait partie Moggi, démissionnez le 11 mai 2006 [2].
Je conteste complètement la version officielle parce que le communiqué [que j'ai publié sur mon blog] ne contient aucun terme qui pourrait être considéré comme une atteinte à la réputation ou à les intérêts de le pays.	Je conteste complètement la version officielle parce que le communiqué [que j'ai publié sur mon blog] ne contiens aucun terme qui pourrait être considéré comme une atteinte à la réputation ou à les intérêts de le pays.
À Damas comme en province, le mur de la peur qui empêchait toute contestation semble se fissurer.	À Damas comme en province, le mur de la peur qui empêchait toute contestation sembles se fissurer.
Lorsque nous adopterons demain le procès-verbal de la séance d'aujourd'hui, les collègues qui estimeront que les positions n'ont pas été suffisamment bien expliquées pourront demander des modifications.	Lorsque nous adopterons demain le procès-verbal de la séance d'aujourd'hui, les collègues qui estimeront que les positions n'ont pas été suffisamment bien expliquées pourrez demander des modifications.
Le solde naturel annuel, qui est la différence entre le nombre de naissances et le nombre de décès enregistrés à le cours d'une même année, connaît une forte augmentation, puisque la variation annuelle due à le solde naturel passe de -1,9 à 0,6.	Le solde naturel annuel, qui est la différence entre le nombre de naissances et le nombre de décès enregistrés à le cours d'une même année, connais une forte augmentation, puisque la variation annuelle due à le solde naturel passe de -1,9 à 0,6.
Cette définition, qui distingue « sculpture » et « modelage », illustre l'importance donnée à la taille de la pierre dans la civilisation romaine.	Cette définition, qui distingue « sculpture » et « modelage », illustres l'importance donnée à la taille de la pierre dans la civilisation romaine.
Tous les enfants, qu'ils soient nés dans le mariage ou hors mariage, jouissent de la même protection sociale.	Tous les enfants, qu'ils soient nés dans le mariage ou hors mariage, jouissez de la même protection sociale.
La célèbre tour comportant une de les entrées vers le Kremlin, tient son nom de la colline Boroviski, l'une de les sept collines de Moscou.	La célèbre tour comportant une de les entrées vers le Kremlin, tiens son nom de la colline Boroviski, l'une de les sept collines de Moscou.
Le solde naturel annuel, qui est la différence entre le nombre de naissances et le nombre de décès enregistrés à le cours d'une même année, connaît une forte baisse, puisque la variation annuelle due à le solde naturel passe de 0,8 à -0,1.	Le solde naturel annuel, qui est la différence entre le nombre de naissances et le nombre de décès enregistrés à le cours d'une même année, connais une forte baisse, puisque la variation annuelle due à le solde naturel passe de 0,8 à -0,1.
L'avancée chrétienne à le sud de la Meseta à le XIe siècle amena Alphonse VI de Castille à les portes d'Alcalá.	L'avancée chrétienne à le sud de la Meseta à le XIe siècle amenas Alphonse VI de Castille à les portes d'Alcalá.
À l'approche de Nowruz, les armées qui viennent de ravager le Khorasan et le Mazandéran se replient au-delà de l'Djihoun (Amou-Daria).	À l'approche de Nowruz, les armées qui viennent de ravager le Khorasan et le Mazandéran se repliez au-delà de l'Djihoun (Amou-Daria).
à le Canada, les océans qui bordent le pays (Arctique, Pacifique et Atlantique) comptent environ 16 000 espèces différentes.	à le Canada, les océans qui bordent le pays (Arctique, Pacifique et Atlantique) comptez environ 16 000 espèces différentes.
Le couple à côté de nous s'est vu proposer le dessert sans avoir eu le plat de résistance... L'ambiance qui règne dans ce restaurant me pousse vraiment à le déconseiller !	Le couple à côté de nous s'est vu proposer le dessert sans avoir eu le plat de résistance... L'ambiance qui règne dans ce restaurant me pousses vraiment à le déconseiller !
L'instrument qui a retrouvé son 32 pieds manuel comporte cinq claviers et compte 73 jeux.	L'instrument qui a retrouvé son 32 pieds manuel comportes cinq claviers et compte 73 jeux.
Le choronyme « Alpes » qui définit l'ensemble de la chaîne apparaît dès le Ier siècle av. J.-C.	Le choronyme « Alpes » qui définit l'ensemble de la chaîne apparais dès le Ier siècle av. J.-C.
Le solde naturel annuel, qui est la différence entre le nombre de naissances et le nombre de décès enregistrés à le cours d'une même année, connaît une forte augmentation, puisque la variation annuelle due à le solde naturel passe de -1 à -0,8.	Le solde naturel annuel, qui est la différence entre le nombre de naissances et le nombre de décès enregistrés à le cours d'une même année, connais une forte augmentation, puisque la variation annuelle due à le solde naturel passe de -1 à -0,8.
La femme de ce dernier, Claude-Paule Abau, qu'il avait épousée le 4 juillet 1775 à Saint-André de les Arts, devint folle à la suite d'une maladie de douze années et de cruels chagrins et on dut l'enfermer à la maison royale de Charenton.	La femme de ce dernier, Claude-Paule Abau, qu'il avait épousée le 4 juillet 1775 à Saint-André de les Arts, devins folle à la suite d'une maladie de douze années et de cruels chagrins et on dut l'enfermer à la maison royale de Charenton.
L'amende maximum que le RECO peut imposer à un agent est actuellement de 25 000 dollars.	L'amende maximum que le RECO peut imposer à un agent es actuellement de 25 000 dollars.
Le départ de les premiers mails, qui se fait toujours attendre, devrait être enclenché dans les derniers jours de le mois de septembre.	Le départ de les premiers mails, qui se fait toujours attendre, devrais être enclenché dans les derniers jours de le mois de septembre.
Le paragraphe 6 de le rapport Cunha sur les programmes d'orientation pluriannuels, qui sera soumis à le parlement ce jeudi, propose d'introduire des sanctions applicables à les pays qui ne respectent pas les objectifs annuels de réduction de leur flotte.	Le paragraphe 6 de le rapport Cunha sur les programmes d'orientation pluriannuels, qui sera soumis à le parlement ce jeudi, proposes d'introduire des sanctions applicables à les pays qui ne respectent pas les objectifs annuels de réduction de leur flotte.
Quand est né le roi Louis XIV ?	Quand es né le roi Louis XIV ?
"L'ambiguïté de cette question est à l'origine de nombreuses confusions et de beaucoup d'embarras chez nos clients", auraient dit, selon le site, des agents de voyage mauritaniens.	"L'ambiguïté de cette question est à l'origine de nombreuses confusions et de beaucoup d'embarras chez nos clients", auriez dit, selon le site, des agents de voyage mauritaniens.
Où a eu lieu la Coupe d'Amérique en 1991 ?	Où as eu lieu la Coupe d'Amérique en 1991 ?
Aussitôt, les gendarmes effectuaient une enquête de voisinage et s'informaient auprès de les hôpitaux ou de tout autre endroit où aurait pu trouver refuge la jeune fille.	Aussitôt, les gendarmes effectuaient une enquête de voisinage et s'informaient auprès de les hôpitaux ou de tout autre endroit où aurais pu trouver refuge la jeune fille.
"Tout le monde peut voir l'état de détérioration dans lequel se trouve cette sculpture", a déclaré la sénatrice Maria Eugenia Estenssoro (Coalition Civique, opposition).	"Tout le monde peut voir l'état de détérioration dans lequel se trouve cette sculpture", as déclaré la sénatrice Maria Eugenia Estenssoro (Coalition Civique, opposition).
Quel est le mois où est entré en vigueur l'embargo de l'ONU sur le pétrole visant Haïti ?	Quel est le mois où es entré en vigueur l'embargo de l'ONU sur le pétrole visant Haïti ?
- Dimanche 1er février 2004 : Le président Jacques Chirac demande la création d'une commission d'enquête sur les effractions et les pressions dont auraient eu à subir les magistrats de Nanterre ayant eu à suivre le dossier de l'Affaire de les emplois fictifs de la mairie de Paris dans lequel est impliqué Alain Juppé.	- Dimanche 1er février 2004 : Le président Jacques Chirac demande la création d'une commission d'enquête sur les effractions et les pressions dont auriez eu à subir les magistrats de Nanterre ayant eu à suivre le dossier de l'Affaire de les emplois fictifs de la mairie de Paris dans lequel est impliqué Alain Juppé.
D'autre part, le rôle joué par l'Algérie dans la décolonisation de le continent africain a été mis en évidence par les participants qui ont focalisé sur l'aide dont ont bénéficié les différents mouvements de libération en Afrique de la part de l'Algérie.	D'autre part, le rôle joué par l'Algérie dans la décolonisation de le continent africain a été mis en évidence par les participants qui ont focalisé sur l'aide dont avez bénéficié les différents mouvements de libération en Afrique de la part de l'Algérie.
« Nous avons autorisé Loto-Québec à développer une offre de jeu en ligne, mais nous allons nous assurer que tout soit mis en œuvre afin que la lutte contre la dépendance à le jeu demeure une priorité », a souligné le ministre par voie de communiqué.	« Nous avons autorisé Loto-Québec à développer une offre de jeu en ligne, mais nous allons nous assurer que tout soit mis en œuvre afin que la lutte contre la dépendance à le jeu demeure une priorité », as souligné le ministre par voie de communiqué.
Pas très loin, selon les termes de Barigazzi, sont situés les bâtiments qui servaient d'abri pour le cabriolet, le cheval, les cochons, les poules, le foin, le four,.	Pas très loin, selon les termes de Barigazzi, êtes situés les bâtiments qui servaient d'abri pour le cabriolet, le cheval, les cochons, les poules, le foin, le four,.
L'ONU, qui a dépêché du personnel pour assister le gouvernement ougandais dans son évaluation de les besoins, a constaté que "les sauveteurs n'ont eu pour dégager les survivants que des pelles ou des bêches", a rapporté Mme Byrs.	L'ONU, qui a dépêché du personnel pour assister le gouvernement ougandais dans son évaluation de les besoins, a constaté que "les sauveteurs n'ont eu pour dégager les survivants que des pelles ou des bêches", as rapporté Mme Byrs.
Les CRES ne fédèrent donc pas de manière directe les structures de base, celles-ci en sont membres par le biais de les structures fédératives que se sont données les acteurs de terrain.	Les CRES ne fédèrent donc pas de manière directe les structures de base, celles-ci en sont membres par le biais de les structures fédératives que se êtes données les acteurs de terrain.
De là serait née sa vocation musicale (après avoir été bercé par le « chant » de les martinets--à entendre ici dans le sens de les lourds marteaux de platinage et non de les gracieux oiseaux !)	De là serais née sa vocation musicale (après avoir été bercé par le « chant » de les martinets--à entendre ici dans le sens de les lourds marteaux de platinage et non de les gracieux oiseaux !)
» C'est ce qu'aurait déclaré un ophtalmologiste d'Aix-en-Provence à un patient d'origine marocaine, lui refusant une consultation, affirme France Info hier vendredi.	» C'est ce qu'aurais déclaré un ophtalmologiste d'Aix-en-Provence à un patient d'origine marocaine, lui refusant une consultation, affirme France Info hier vendredi.
Quand a débuté la guerre de les Six Jours ?	Quand as débuté la guerre de les Six Jours ?
En plus de les genres Boudiera et Boudierella, et de les 86 espèces et sous-espèces boudieri que lui ont dédiées les mycologues, Boudier a décrit (sous son seul nom) les taxons suivants :	En plus de les genres Boudiera et Boudierella, et de les 86 espèces et sous-espèces boudieri que lui avez dédiées les mycologues, Boudier a décrit (sous son seul nom) les taxons suivants :
Entre eux s’est développée une longue relation professionnelle et amicale qui a duré pendant des années.	Entre eux s’es développée une longue relation professionnelle et amicale qui a duré pendant des années.
Tout à le plus ont-ils appris qu'elle était partie sans prendre soin de mettre des vêtements chauds malgré la rigueur hivernale.	Tout à le plus avez-ils appris qu'elle était partie sans prendre soin de mettre des vêtements chauds malgré la rigueur hivernale.
Celui-ci est, à l'image de le frère que s'est construit le narrateur, la fierté de son père.	Celui-ci est, à l'image de le frère que s'es construit le narrateur, la fierté de son père.
Cette génération est plus sécurisée dans TLS que dans SSLv3 dans la mesure où aucune étape de l'algorithme ne repose uniquement sur MD5 pour lequel sont apparues des faiblesses en cryptanalyse.	Cette génération est plus sécurisée dans TLS que dans SSLv3 dans la mesure où aucune étape de l'algorithme ne repose uniquement sur MD5 pour lequel êtes apparues des faiblesses en cryptanalyse.
Certaines de ces images sont insoutenables ", a déclaré la présidente de le tribunal, Marie-Françoise Guidolin.	Certaines de ces images sont insoutenables ", as déclaré la présidente de le tribunal, Marie-Françoise Guidolin.
Le chiffre d'affaires a reculé de 18% à 3,845 milliards de francs, a indiqué vendredi l'entreprise, qui vend des outils, systèmes et services à les professionnels de la construction.	Le chiffre d'affaires a reculé de 18% à 3,845 milliards de francs, as indiqué vendredi l'entreprise, qui vend des outils, systèmes et services à les professionnels de la construction.
« Nous réfléchissons activement à les moyens possibles de décourager les contentieux, à l’exception de ceux émanant de les acteurs importants de le projet », aurait-il déclaré.	« Nous réfléchissons activement à les moyens possibles de décourager les contentieux, à l’exception de ceux émanant de les acteurs importants de le projet », aurais-il déclaré.
"Elle est décédée à deux heures de le matin à l'hôpital Georges-Pompidou", a déclaré à l'AFP une source médicale.	"Elle est décédée à deux heures de le matin à l'hôpital Georges-Pompidou", as déclaré à l'AFP une source médicale.
Il s'agit, en somme, d'une excellente proposition et je recommande -comme l'ont convenu les groupes- son soutien et son adoption par tous.	Il s'agit, en somme, d'une excellente proposition et je recommande -comme l'avez convenu les groupes- son soutien et son adoption par tous.
Où a eu lieu la Conférence internationale sur la population ?	Où as eu lieu la Conférence internationale sur la population ?
Néanmoins, ce sujet est très sensible, comme l'a déjà montré le débat, et représente l'un de les quelques exemples où les trois institutions n'ont pas la même position, comme je l'ai très clairement déclaré à le Parlement.	Néanmoins, ce sujet est très sensible, comme l'as déjà montré le débat, et représente l'un de les quelques exemples où les trois institutions n'ont pas la même position, comme je l'ai très clairement déclaré à le Parlement.
Où a eu lieu le premier Championnat international de ski de fond ?	Où as eu lieu le premier Championnat international de ski de fond ?
« Quelqu'un qui ne peut pas gérer son compte Twitter ne peut pas disposer de les codes nucléaires », a ironisé M. Obama.	« Quelqu'un qui ne peut pas gérer son compte Twitter ne peut pas disposer de les codes nucléaires », as ironisé M. Obama.
Dimanche matin, des personnes, certaines accompagnées de leurs enfants, venaient encore déposer des fleurs dans le silence, ont-ils rapporté.	Dimanche matin, des personnes, certaines accompagnées de leurs enfants, venaient encore déposer des fleurs dans le silence, avez-ils rapporté.
« Il n'y a pas de problème de banlieue et la banlieue, je ne sais pas ce que c'est », n'a cessé de répéter cet animateur passé par Radio Nova.	« Il n'y a pas de problème de banlieue et la banlieue, je ne sais pas ce que c'est », n'as cessé de répéter cet animateur passé par Radio Nova.
Quand a ouvert le premier magasin Wal-Mart ?	Quand as ouvert le premier magasin Wal-Mart ?
« Deux pays ont demandé que leurs entreprises bénéficient de les mêmes avantages accordés à les entreprises nationales dans le cadre de l'octroi de les marchés publics », a déclaré le ministre à l'APN.	« Deux pays ont demandé que leurs entreprises bénéficient de les mêmes avantages accordés à les entreprises nationales dans le cadre de l'octroi de les marchés publics », as déclaré le ministre à l'APN.
« Bien sûr, les autorités françaises sont prêtes à engager le contact à tout moment, la seule difficulté que nous ayons, c'est que comme d'habitude dans ce genre d'affaire, ce sont les preneurs d'otages qui sont les maîtres de le temps », a expliqué l'amiral Edouard Guillaud sur la radio privée Europe 1.	« Bien sûr, les autorités françaises sont prêtes à engager le contact à tout moment, la seule difficulté que nous ayons, c'est que comme d'habitude dans ce genre d'affaire, ce sont les preneurs d'otages qui sont les maîtres de le temps », as expliqué l'amiral Edouard Guillaud sur la radio privée Europe 1.
« Je dois féliciter Andy. Devenir numéro un mondial est vraiment quelque chose », a constaté l’américain.	« Je dois féliciter Andy. Devenir numéro un mondial est vraiment quelque chose », as constaté l’américain.
« Il n'avait aucun intérêt pour sa santé » a rapporté sa femme, Alice.	« Il n'avait aucun intérêt pour sa santé » as rapporté sa femme, Alice.
Cette Haute Autorité aura des compétences comparables à celles de le conseil de surveillance d'une entreprise, "un rôle d'alerte, de contrôle et d'interpellation", a indiqué M. Lambert.	Cette Haute Autorité aura des compétences comparables à celles de le conseil de surveillance d'une entreprise, "un rôle d'alerte, de contrôle et d'interpellation", as indiqué M. Lambert.
Son objectif est de rechercher ce qui fait le désir de création d'un écrivain comme lui et de s'attacher à expliquer les modes de sublimation littéraire : pourquoi est-il devenu écrivain, « où puise-t-il son énergie créatrice ?	Son objectif est de rechercher ce qui fait le désir de création d'un écrivain comme lui et de s'attacher à expliquer les modes de sublimation littéraire : pourquoi es-il devenu écrivain, « où puise-t-il son énergie créatrice ?
Quand a eu lieu la première transplantation d'un foie ?	Quand as eu lieu la première transplantation d'un foie ?
Quand a commencé la Première Guerre mondiale ?	Quand as commencé la Première Guerre mondiale ?
"Nous apprécions les efforts de l'Algérie dans le domaine de la lutte contre le terrorisme, tant à le Maghreb que dans la région de le Sahel ou ailleurs et nous en sommes très reconnaissants", a affirmé M. Benjamin dans une conférence de presse tenue à l'ambassade de les Etats-Unis à Alger.	"Nous apprécions les efforts de l'Algérie dans le domaine de la lutte contre le terrorisme, tant à le Maghreb que dans la région de le Sahel ou ailleurs et nous en sommes très reconnaissants", as affirmé M. Benjamin dans une conférence de presse tenue à l'ambassade de les Etats-Unis à Alger.
Mais nous ne bougeront pas tant que nos revendications n'auront pas été acceptées ", a assuré l'un d'eux.	Mais nous ne bougeront pas tant que nos revendications n'auront pas été acceptées ", as assuré l'un d'eux.
-LISBONNE (Dow Jones)--Le groupe de télécommunications espagnol Telefonica SA (TEF) compte relever son offre sur la part de 50% que Portugal Telecom SA (PT) détient dans leur coentreprise brésilienne à un montant compris entre 5,9 milliards et 6,8 milliards d'euros, a indiqué une personne à le fait de la situation mardi.	-LISBONNE (Dow Jones)--Le groupe de télécommunications espagnol Telefonica SA (TEF) compte relever son offre sur la part de 50% que Portugal Telecom SA (PT) détient dans leur coentreprise brésilienne à un montant compris entre 5,9 milliards et 6,8 milliards d'euros, as indiqué une personne à le fait de la situation mardi.
« Recouvrir est un moyen artistique parmi d'autres, a témoigné l'artiste dans "Libération".	« Recouvrir est un moyen artistique parmi d'autres, as témoigné l'artiste dans "Libération".
Quand a eu lieu la première transplantation d'un rein ?	Quand as eu lieu la première transplantation d'un rein ?
Le découragement qu'a causé la catastrophe de 1866, fait bientôt place à la confiance que justifient les magnifiques résultats de ce même exercice.	Le découragement qu'as causé la catastrophe de 1866, fait bientôt place à la confiance que justifient les magnifiques résultats de ce même exercice.
« Six mille vols devraient être assurés aujourd'hui contre 22'000 en temps normal », a précisé l'organisation dans un communiqué.	« Six mille vols devraient être assurés aujourd'hui contre 22'000 en temps normal », as précisé l'organisation dans un communiqué.
Quel est le nom de la station de métro où a eu lieu l'attaque à le sarin à Tokyo ?	Quel est le nom de la station de métro où as eu lieu l'attaque à le sarin à Tokyo ?
(QCOM) fait l'objet d'une nouvelle enquête sur la concurrence menée par la Commission européenne, a annoncé le groupe jeudi.	(QCOM) fait l'objet d'une nouvelle enquête sur la concurrence menée par la Commission européenne, as annoncé le groupe jeudi.
"Nous pensons que s'il y a nécessité de recapitaliser (les banques) au-delà de ce qui a été déjà identifié après les tests de résistance de juillet, il faut le faire de manière coordonnée", a dit le porte-parole.	"Nous pensons que s'il y a nécessité de recapitaliser (les banques) au-delà de ce qui a été déjà identifié après les tests de résistance de juillet, il faut le faire de manière coordonnée", as dit le porte-parole.
Quand a commencé la loterie californienne ?	Quand as commencé la loterie californienne ?
En quelle année a débuté la Deuxième Guerre mondiale ?	En quelle année as débuté la Deuxième Guerre mondiale ?
L'accord engendrera une perte financière considérable pour l'UE, a souligné la même source.	L'accord engendrera une perte financière considérable pour l'UE, as souligné la même source.
Les autorités européennes doivent résoudre les problèmes de liquidités rencontrés par les banques de façon à ce que ne se produise pas une autre crise semblable à celle de Dexia SA (DEXB.BT), a déclaré mardi le président de l'Autorité bancaire européenne, Andrea Enria, à Dow Jones Newswires.	Les autorités européennes doivent résoudre les problèmes de liquidités rencontrés par les banques de façon à ce que ne se produise pas une autre crise semblable à celle de Dexia SA (DEXB.BT), as déclaré mardi le président de l'Autorité bancaire européenne, Andrea Enria, à Dow Jones Newswires.
Avant la messe de la Nativité concélébrée par le curé François Burger et l'abbé Roger Masson, une trentaine d'enfants ont reconstitué la naissance de Jésus, comme l'a légué la tradition chrétienne.	Avant la messe de la Nativité concélébrée par le curé François Burger et l'abbé Roger Masson, une trentaine d'enfants ont reconstitué la naissance de Jésus, comme l'as légué la tradition chrétienne.
Six candidats briguent les cinq sièges à le gouvernement jurassien lors de le second tour de les élections cantonales qui se tiendra le 14 novembre, a annoncé mercredi la chancellerie.	Six candidats briguent les cinq sièges à le gouvernement jurassien lors de le second tour de les élections cantonales qui se tiendra le 14 novembre, as annoncé mercredi la chancellerie.
Un policier a été mis en examen à Nantes pour « violence volontaire avec arme par personne dépositaire de l'autorité publique » dans le cadre de l'enquête ouverte après la blessure d'un lycéen par un tir de flashball lors d'une manifestation en 2007, a annoncé vendredi une source judiciaire.	Un policier a été mis en examen à Nantes pour « violence volontaire avec arme par personne dépositaire de l'autorité publique » dans le cadre de l'enquête ouverte après la blessure d'un lycéen par un tir de flashball lors d'une manifestation en 2007, as annoncé vendredi une source judiciaire.
Le ministère chinois de le Territoire et de les Ressources lancera un deuxième appel d'offres public pour la vente de les droits de prospection de gaz de schiste plus tard cette année, suite à le premier appel d'offres qui a eu lieu lundi, a rapporté jeudi le quotidien Shanghai Securities News.	Le ministère chinois de le Territoire et de les Ressources lancera un deuxième appel d'offres public pour la vente de les droits de prospection de gaz de schiste plus tard cette année, suite à le premier appel d'offres qui a eu lieu lundi, as rapporté jeudi le quotidien Shanghai Securities News.
Plusieurs chefs d'Etats, de Gouvernements et des délégations étrangères sont attendus pour prendre part à cet évènement, a indiqué la même source.	Plusieurs chefs d'Etats, de Gouvernements et des délégations étrangères sont attendus pour prendre part à cet évènement, as indiqué la même source.
Je voudrais souligner, comme l'a fait le précédent orateur, la nécessité de passer à l'action, de développer la coopération entre les polices et d'augmenter l'information dans ce domaine.	Je voudrais souligner, comme l'as fait le précédent orateur, la nécessité de passer à l'action, de développer la coopération entre les polices et d'augmenter l'information dans ce domaine.
Où a eu lieu la bataille de la Bulge ?	Où as eu lieu la bataille de la Bulge ?
Mercredi 24 novembre à 18h a eu lieu l'inauguration de le Point Information Jeunesse (PIJ) suite à son réaménagement dans la salle informatique de le centre social Alexis Peyret.	Mercredi 24 novembre à 18h as eu lieu l'inauguration de le Point Information Jeunesse (PIJ) suite à son réaménagement dans la salle informatique de le centre social Alexis Peyret.
Le président légitime c'est Etienne Tshisekedi, c'est pour lui que nous avons voté, c'est lui qui doit diriger le pays ", a expliqué un opposant.	Le président légitime c'est Etienne Tshisekedi, c'est pour lui que nous avons voté, c'est lui qui doit diriger le pays ", as expliqué un opposant.
« C'est un début, a déclaré M. Bertrand.	« C'est un début, as déclaré M. Bertrand.
"Ils ont travaillé dur, jour et nuit, par des températures extrêmes, pour remettre en marche le matériel" a-t-elle rappelé.	"Ils ont travaillé dur, jour et nuit, par des températures extrêmes, pour remettre en marche le matériel" as-t-elle rappelé.
Comme l'a très bien dit M. Simpson, il ne faut jamais considérer que le processus est acquis, qu'il a abouti.	Comme l'as très bien dit M. Simpson, il ne faut jamais considérer que le processus est acquis, qu'il a abouti.
L'ancien Premier ministre Margaret Thatcher, souffrant d'une grippe, a renoncé à participer à la réception donnée jeudi à le 10 Downing Street pour son 85e anniversaire, a annoncé la résidence de le Premier ministre.	L'ancien Premier ministre Margaret Thatcher, souffrant d'une grippe, a renoncé à participer à la réception donnée jeudi à le 10 Downing Street pour son 85e anniversaire, as annoncé la résidence de le Premier ministre.
PARIS, 21 octobre (Reuters)--Les politiques monétaires manquent parfois de coordination, a déclaré jeudi la ministre française de l'Economie, Christine Lagarde, qui se rendra dans l'après-midi en Corée de le Sud, où débute vendredi une réunion ministérielle de le G20.	PARIS, 21 octobre (Reuters)--Les politiques monétaires manquent parfois de coordination, as déclaré jeudi la ministre française de l'Economie, Christine Lagarde, qui se rendra dans l'après-midi en Corée de le Sud, où débute vendredi une réunion ministérielle de le G20.
Indépendamment de les débats sur les sanctions, une mission humanitaire de l'ONU doit se rendre en Syrie dans les prochains jours pour témoigner de la répression par Damas de le mouvement de contestation, a annoncé jeudi le Bureau de coordination de les affaires humanitaires de l'ONU (Ocha).	Indépendamment de les débats sur les sanctions, une mission humanitaire de l'ONU doit se rendre en Syrie dans les prochains jours pour témoigner de la répression par Damas de le mouvement de contestation, as annoncé jeudi le Bureau de coordination de les affaires humanitaires de l'ONU (Ocha).
Nommez un film dans lequel a joué l'actrice Sandra Bullock.	Nommez un film dans lequel as joué l'actrice Sandra Bullock.
Puis lui a succédé l'amidonnier, suivi de l'épeautre.	Puis lui as succédé l'amidonnier, suivi de l'épeautre.
Là, on saura qui est le coupable et qui est la victime », a prévenu le patron de la FAF.	Là, on saura qui est le coupable et qui est la victime », as prévenu le patron de la FAF.
L'information sur le refus de ravitailler les avions iraniens dans certains pays européens et à les Emirats arabes unis, dans la foulée de sanctions prises contre le programme nucléaire de Téhéran, est "fausse", a affirmé mardi le ministère iranien de les Affaires étrangères.	L'information sur le refus de ravitailler les avions iraniens dans certains pays européens et à les Emirats arabes unis, dans la foulée de sanctions prises contre le programme nucléaire de Téhéran, est "fausse", as affirmé mardi le ministère iranien de les Affaires étrangères.
« La défense de les droits de l'homme est encore plus compliquée et risquée pour les femmes sahraouies qui dans leur rôle fondamental dans le développement de la vie traditionnelle ont été et continuent à être les victimes de graves abus », a ajouté le jury pour justifier son choix.	« La défense de les droits de l'homme est encore plus compliquée et risquée pour les femmes sahraouies qui dans leur rôle fondamental dans le développement de la vie traditionnelle ont été et continuent à être les victimes de graves abus », as ajouté le jury pour justifier son choix.
Dans quelle région de le globe a eu lieu la guerre de les Six Jours ?	Dans quelle région de le globe as eu lieu la guerre de les Six Jours ?
"D'intenses discussions diplomatiques sont en cours pour la libération de les prisonniers", a ajouté le ministère.	"D'intenses discussions diplomatiques sont en cours pour la libération de les prisonniers", as ajouté le ministère.
Peut-être a-t-elle eu le tort, la veille, de faire installer des poubelles fixes, synonymes, à priori, de propreté, ce qui a eu probablement pour effet d'inciter les gens à rester à domicile.	Peut-être as-t-elle eu le tort, la veille, de faire installer des poubelles fixes, synonymes, à priori, de propreté, ce qui a eu probablement pour effet d'inciter les gens à rester à domicile.
À quelle époque a-t-on fondé l'orchestre symphonique de Bombay ?	À quelle époque as-t-on fondé l'orchestre symphonique de Bombay ?
Combien de temps a duré le procès pour meurtre de Charles Manson ?	Combien de temps as duré le procès pour meurtre de Charles Manson ?
Le diabète gestationnel de la mère est la cause de la surcharge pondérale de l'enfant, a avancé la presse locale.	Le diabète gestationnel de la mère est la cause de la surcharge pondérale de l'enfant, as avancé la presse locale.
« Parce que si vous voulez devenir français, il faut montrer votre volonté de vous intégrer », a-t-il ajouté ».	« Parce que si vous voulez devenir français, il faut montrer votre volonté de vous intégrer », as-t-il ajouté ».
Quelle était cette organisation et comment a-t-elle évolué ?	Quelle était cette organisation et comment as-t-elle évolué ?
Ce Répertoire avait vocation de répondre à deux questions : Qu'a-t-on écrit sur un sujet ?	Ce Répertoire avait vocation de répondre à deux questions : Qu'as-t-on écrit sur un sujet ?
