sent_correct	sent_wrong
Ailesinden kendisine büyük bir miras kalmış olan karısını, türlü numaralar çevirip Bakırköy Akıl Hastalıkları Hastanesi'ne yatırıyor.	Ailesinden kendisine büyük bir miras kalanlar olan karısını, türlü numaralar çevirip Bakırköy Akıl Hastalıkları Hastanesi'ne yatırıyor.
Üç haftanın sonunda eve döndüğümde benim her zaman ki yatağım, bana cennet yatağı gibi gelmiş ti .	Üç haftanın sonunda eve döndüğümde benim her zaman ki yatağım, bana cennet yatağı gibi gelenler ti .
Demek ki deveci devenin başını çekip gittiğinde çok sigara içtiğinden, deve dumana alışmış...	Demek ki deveci devenin başını çekip gitmişler çok sigara içtiğinden, deve dumana alışmış...
Burton'un, çocukluktan hayranı olduğu Roald Dahl'ın dünyasıyla örtüşen yaratıcılığı, yaklaşık on yıl önceki James and the Giant Peach-James ve Dev Şeftali'yle ilk ürününü vermiş ti .	Burton'un, çocukluktan hayranı olduğu Roald Dahl'ın dünyasıyla örtüşen yaratıcılığı, yaklaşık on yıl önceki James and the Giant Peach-James ve Dev Şeftali'yle ilk ürününü vermişler ti .
Hellen Keller'in geçirdiği hastalık onu konuşma, görme ve işitme engelli yapmış tı ama hiç kimse onun zihinsel yeteneklerinin farkında değildi henüz.	Hellen Keller'in geçirdiği hastalık onu konuşma, görme ve işitme engelli yaptıklarımı tı ama hiç kimse onun zihinsel yeteneklerinin farkında değildi henüz.
Abdülhamid'in kızlarından Ayşe Sultan anılarında "Babam, Ragıp Paşa ile kardeşi Arif Bey'i sever di .	Abdülhamid'in kızlarından Ayşe Sultan anılarında "Babam, Ragıp Paşa ile kardeşi Arif Bey'i sevenler di .
Hellen Keller'in geçirdiği hastalık onu konuşma, görme ve işitme engelli yapmış tı ama hiç kimse onun zihinsel yeteneklerinin farkında değildi henüz.	Hellen Keller'in geçirdiği hastalık onu konuşma, görme ve işitme engelli yaptıklarınızı tı ama hiç kimse onun zihinsel yeteneklerinin farkında değildi henüz.
Hükümet kurulduktan sonra Denktaş'ın müzakereleri yürütmesini doğrusu çok arzu ederiz.	Hükümet kurulurlar sonra Denktaş'ın müzakereleri yürütmesini doğrusu çok arzu ederiz.
Üç haftanın sonunda eve döndüğümde benim her zaman ki yatağım, bana cennet yatağı gibi gelmiş ti .	Üç haftanın sonunda eve döndüğümde benim her zaman ki yatağım, bana cennet yatağı gibi gelenlerin ti .
Diğer amca Rıdvan Şoray ise 1980 yılında ölmüş tü .	Diğer amca Rıdvan Şoray ise 1980 yılında ölenler tü .
Hava bulandı .	Hava bulduklarını .
Annem benimle hastanede kaldığı dönemlerde kardeşlerime de hep akrabalarımız bakmış (ama ne bakış).	Annem benimle hastanede kalanlar dönemlerde kardeşlerime de hep akrabalarımız bakmış (ama ne bakış).
Hellen Keller'in geçirdiği hastalık onu konuşma, görme ve işitme engelli yapmış tı ama hiç kimse onun zihinsel yeteneklerinin farkında değildi henüz.	Hellen Keller'in geçirdiği hastalık onu konuşma, görme ve işitme engelli yaptıklarını tı ama hiç kimse onun zihinsel yeteneklerinin farkında değildi henüz.
Tüm kötü hava şartlarında uçakların güvenle iniş yapmasını sağlayan ' sisteminin onsekiz havaalanında olmadığı, sistemin kurulu olduğu havaalanı sayısının onbeş'te kaldığı ortaya çıktı.	Tüm kötü hava şartlarında uçakların güvenle iniş yapmasını sağlayan ' sisteminin onsekiz havaalanında olmadığı, sistemin kurulu olduğu havaalanı sayısının onbeş'te kalanlar ortaya çıktı.
Kazazede tekneyi terk edip suyla temas ettiğinde ısı, sıcaklığı yüksek olandan, sıcaklığı düşük olana doğru, yani vücuttan suya kendiliğinden geçer.	Kazazede tekneyi terk edip suyla temas ettiğinde ısı, sıcaklığı yüksek olanlardan, sıcaklığı düşük olana doğru, yani vücuttan suya kendiliğinden geçer.
Kimsenin bu kitabı okuduğunu sanmıyorum.	Kimsenin bu kitabı okumuşlar sanmıyorum.
Diğer amca Rıdvan Şoray ise 1980 yılında ölmüş tü .	Diğer amca Rıdvan Şoray ise 1980 yılında ölenlerin tü .
Evimizde huzur kalmamış tı .	Evimizde huzur kalanlar tı .
Gösterişli yemek takımlarıyla süslü, pahalı ve lezzetli yiyeceklerle dolu bir büfe hazırlanmış dı .	Gösterişli yemek takımlarıyla süslü, pahalı ve lezzetli yiyeceklerle dolu bir büfe hazırlandıklarını dı .
Ferruh Hoca, Meral'in annesine acı haberin daha verilmediğini söylemiş ti .	Ferruh Hoca, Meral'in annesine acı haberin daha verilmediğini söyledikleriniz ti .
Yıllar önce bir yurtdışı müsabakaya giden spor yazarlarına o günün federasyon başkanı zarf içinde yüzlerce dolar vermiş ti , çoğu da bunu almış tı .	Yıllar önce bir yurtdışı müsabakaya giden spor yazarlarına o günün federasyon başkanı zarf içinde yüzlerce dolar verenlere ti , çoğu da bunu almış tı .
Günlerden beri kamuoyunu meşgul eden örtülü ödenek konusuyla ilgili olarak birçok kişinin açıklama yaptığını belirten Maliye eski Bakanı İsmet Attila, "Konuyla ilgili birçok kişi açıklama yapıyor.	Günlerden beri kamuoyunu meşgul eden örtülü ödenek konusuyla ilgili olarak birçok kişinin açıklama yaptıklarını belirten Maliye eski Bakanı İsmet Attila, "Konuyla ilgili birçok kişi açıklama yapıyor.
İş bitmiştir tir ve siz hâlâ öfkeden barut fıçısı gibi sinizdir ve burnunuzdan solumaktasınızdır...	İş bitenler tir ve siz hâlâ öfkeden barut fıçısı gibi sinizdir ve burnunuzdan solumaktasınızdır...
Gece geç vakit herkes gittikten sonra üzümleri yiyecektir.	Gece geç vakit herkes gitmişler sonra üzümleri yiyecektir.
Atatürk genç öğrencinin verdiği bu cevap karşısında çok duygulanmış tı .	Atatürk genç öğrencinin vermişler bu cevap karşısında çok duygulanmış tı .
Son derece mantıklı, hiçbir zaman işini şansa bırakmayan ve attığı adımın nereye gittiğini bilen birisiniz.	Son derece mantıklı, hiçbir zaman işini şansa bırakmayan ve attığı adımın nereye gitmişler bilen birisiniz.
Ali, babası öldükten iki ay sonra doğdu.	Ali, babası ölüyorlar iki ay sonra doğdu.
* Şair, sizin yaşadığınız ilden de söz edecek olsaydı, sizce hangi özelliğini söyler di ?	* Şair, sizin yaşadığınız ilden de söz edecek olsaydı, sizce hangi özelliğini söylediklerini di ?
Ferruh Hoca, Meral'in annesine acı haberin daha verilmediğini söylemiş ti .	Ferruh Hoca, Meral'in annesine acı haberin daha verilmediğini söylediklerimizi ti .
Ancak bir insanın başka bir insanla imtihanı gerçekten en zor olanı dır .	Ancak bir insanın başka bir insanla imtihanı gerçekten en zor olanları dır .
"Bir lisan bir insan" deyimine sonuna kadar katılıyorum çünkü bir yabancı dil bildiğimizde (bu hangi dil olur sa olsun) bir başka insan moduna girer gibiyiz.	"Bir lisan bir insan" deyimine sonuna kadar katılıyorum çünkü bir yabancı dil bildiğimizde (bu hangi dil olur sa olsun) bir başka insan moduna girenler gibiyiz.
"Bir lisan bir insan" deyimine sonuna kadar katılıyorum çünkü bir yabancı dil bildiğimizde (bu hangi dil olur sa olsun) bir başka insan moduna girer gibiyiz.	"Bir lisan bir insan" deyimine sonuna kadar katılıyorum çünkü bir yabancı dil bildiğimizde (bu hangi dil olur sa olsun) bir başka insan moduna girenlerin gibiyiz.
Stockholm'dan Hamburg'a iki tane gece treni kalkıyor du .	Stockholm'dan Hamburg'a iki tane gece treni kalkanlara du .
Masasında kocasının üç tane resmi olduğuna göre ona düşkün olmalı.	Masasında kocasının üç tane resmi olmazlar göre ona düşkün olmalı.
Yıllar önce bir yurtdışı müsabakaya giden spor yazarlarına o günün federasyon başkanı zarf içinde yüzlerce dolar vermiş ti , çoğu da bunu almış tı .	Yıllar önce bir yurtdışı müsabakaya giden spor yazarlarına o günün federasyon başkanı zarf içinde yüzlerce dolar verenlerin ti , çoğu da bunu almış tı .
Chp 'li lerin tarım ve sağlık sektörüne destek amacıyla verdiği önergeler ise " gider Başesgioğlu " olduğu gerekçesiyle kabul edilmedi.	Chp 'li lerin tarım ve sağlık sektörüne destek amacıyla vermişler önergeler ise " gider Başesgioğlu " olduğu gerekçesiyle kabul edilmedi.
Adam gittikten sonra banyoya girmiştin.	Adam gitmişler sonra banyoya girmiştin.
Yine sekizonikibindokuzyuzdoksansekiz tarih li bildirisinde yazarları şunları yazıyorlar: Kısacası, maddenin yoktan varolduğu gerçeği, bugün bilim dünyasında en yaygın olarak kabul gören teori olan big bang tarafından ortaya konmuştur.	Yine sekizonikibindokuzyuzdoksansekiz tarih li bildirisinde yazarları şunları yazıyorlar: Kısacası, maddenin yoktan varolduğu gerçeği, bugün bilim dünyasında en yaygın olarak kabul gören teori olanlar big bang tarafından ortaya konmuştur.
İletişim stratejisi, SEV bünyesinde bulunan kuruluşların farklı yanlarını vurgulayarak bilinirliğini artırmak ve bu kuruluşlar aracılığıyla SEV'i tanıtmak olan çalışmanın, SEV bünyesinde ki kuruluşların başarılarının SEV ile paylaşılmasını ve bugüne kadar daha arka planda bulunan SEV'in koordinasyonu altında yeni başarılara imza atılmaya devam edeceğini algılatmak için kullanılacaktır.	İletişim stratejisi, SEV bünyesinde bulunan kuruluşların farklı yanlarını vurgulayarak bilinirliğini artırmak ve bu kuruluşlar aracılığıyla SEV'i tanıtmak olanlar çalışmanın, SEV bünyesinde ki kuruluşların başarılarının SEV ile paylaşılmasını ve bugüne kadar daha arka planda bulunan SEV'in koordinasyonu altında yeni başarılara imza atılmaya devam edeceğini algılatmak için kullanılacaktır.
Kocası öldüğünden beri ablasının yanında kalıyor.	Kocası ölüyorlar beri ablasının yanında kalıyor.
Muhalefet partisi lideri bu savcının yaptığını 'sivil darbe' olarak niteledi.	Muhalefet partisi lideri bu savcının yaptıklarını 'sivil darbe' olarak niteledi.
Yıllar önce bir yurtdışı müsabakaya giden spor yazarlarına o günün federasyon başkanı zarf içinde yüzlerce dolar vermiş ti , çoğu da bunu almış tı .	Yıllar önce bir yurtdışı müsabakaya giden spor yazarlarına o günün federasyon başkanı zarf içinde yüzlerce dolar verenler ti , çoğu da bunu almış tı .
Yüksek teknolojinin yetersiz kaldığı bu havanın, bu iklimin içinde yetişen canlılar, birbirlerine ilaç, barınak, korunak oluyordu.	Yüksek teknolojinin yetersiz kalanlar bu havanın, bu iklimin içinde yetişen canlılar, birbirlerine ilaç, barınak, korunak oluyordu.
Yıllar önce bir yurtdışı müsabakaya giden spor yazarlarına o günün federasyon başkanı zarf içinde yüzlerce dolar vermiş ti , çoğu da bunu almış tı .	Yıllar önce bir yurtdışı müsabakaya giden spor yazarlarına o günün federasyon başkanı zarf içinde yüzlerce dolar vermişler ti , çoğu da bunu almış tı .
Kendisini çok seven Akşehirliler, neredeyse yaşı geçmek üzere olan Hoca'yı bir an önce evlendirmek için harekete geçmişler dir bile.	Kendisini çok seven Akşehirliler, neredeyse yaşı geçmek üzere olanlar Hoca'yı bir an önce evlendirmek için harekete geçmişler dir bile.
Ali çocuğun kötü bir şey yaptığını bilse bana söylerdi.	Ali çocuğun kötü bir şey yapacaklar bilse bana söylerdi.
Naçar kalacak yerde	Naçar kalanlar yerde
Sağlığı kötü olan zaten ölüyor demişti profesör.	Sağlığı kötü olanlar zaten ölüyor demişti profesör.
İkilinin elinde Askeri Savcılığın verdiği takipsizlik kararı ve KKK Uçuş Emniyet Kurulu'nun düzenlediği müşterek kanaat raporu var dı .	İkilinin elinde Askeri Savcılığın vermişler takipsizlik kararı ve KKK Uçuş Emniyet Kurulu'nun düzenlediği müşterek kanaat raporu var dı .
Ali Baba ve Kırk Haramiler masalında olduğu gibi kilidi söz olan kapılar yok ki "Açıl susam, açıl!" denildiğinde açılsın.	Ali Baba ve Kırk Haramiler masalında olduğu gibi kilidi söz olanlar kapılar yok ki "Açıl susam, açıl!" denildiğinde açılsın.
Amerikalı bir araştırmacı olan Samuel Mors'un bulduğu bu âletin değerini, ne anavatanı olan Amerika'da ve ne de Avrupa'da anlayacak kimse çıkmamış tı .	Amerikalı bir araştırmacı olan Samuel Mors'un bulduğu bu âletin değerini, ne anavatanı olan Amerika'da ve ne de Avrupa'da anlayacak kimse çıkanların tı .
Zekeriya Sertel'e Bekir Ağa Bölüğü'nün kapılarını İstanbul'daki işgal kuvvetlerinden İngiliz polisi açmış tı .	Zekeriya Sertel'e Bekir Ağa Bölüğü'nün kapılarını İstanbul'daki işgal kuvvetlerinden İngiliz polisi açanlara tı .
Başkanın verdiği davette cam gibi cilalanmış döşemeler üzerinde kayıp da kırdığım sol bacağım yüzünden her gün hastaneye gidip kadavra üzerinde ki çalışmayı gözüm yemiyordu.	Başkanın vermişler davette cam gibi cilalanmış döşemeler üzerinde kayıp da kırdığım sol bacağım yüzünden her gün hastaneye gidip kadavra üzerinde ki çalışmayı gözüm yemiyordu.
Ruh sağlığı sorunu olan kişilerin, basın-yayın organlarında sansasyonel haber ya da magazin amaçlı görüntülenmeleri, kamuya ilan edilmeleri de hak yitimine yol açmaktadır.	Ruh sağlığı sorunu olanlar kişilerin, basın-yayın organlarında sansasyonel haber ya da magazin amaçlı görüntülenmeleri, kamuya ilan edilmeleri de hak yitimine yol açmaktadır.
Kendi yaşam alanını güvence altında gören Papalık, bunun verdiği rahatlıkla, yakın geçmişte Darwin'le bile barışmakta bir beis görmemiştir.	Kendi yaşam alanını güvence altında gören Papalık, bunun vermişler rahatlıkla, yakın geçmişte Darwin'le bile barışmakta bir beis görmemiştir.
Uçağın son yaklaşma sırasında, alçalma planında yayımlanmış minimum irtifa olan " deniz seviyesine göre sekizyüzelliüç Flight altına indiği de iddia edildi.	Uçağın son yaklaşma sırasında, alçalma planında yayımlanmış minimum irtifa olanlar " deniz seviyesine göre sekizyüzelliüç Flight altına indiği de iddia edildi.
Bu süre içinde doğum yapan ların karları erimiş, otları çıkmaya başlamış, suyu olan, kurtlara karşı korunak lı bir alanda koruma altına alınmaları gerekecek.	Bu süre içinde doğum yapan ların karları erimiş, otları çıkmaya başlamış, suyu olanlar, kurtlara karşı korunak lı bir alanda koruma altına alınmaları gerekecek.
Kazazede tekneyi terk edip suyla temas ettiğinde ısı, sıcaklığı yüksek olandan, sıcaklığı düşük olana doğru, yani vücuttan suya kendiliğinden geçer.	Kazazede tekneyi terk edip suyla temas ettiğinde ısı, sıcaklığı yüksek olandan, sıcaklığı düşük olanlara doğru, yani vücuttan suya kendiliğinden geçer.
Ali çocuğun kötü bir şey yaptığını bilse bana söylerdi.	Ali çocuğun kötü bir şey yaptıklarını bilse bana söylerdi.
Ne var ki, doğada serbest karbondioksit konsantrasyonu yüksek olan sular fazla değildir.	Ne var ki, doğada serbest karbondioksit konsantrasyonu yüksek olanlar sular fazla değildir.
Telekomünikasyon Kurumu Başkanı Tayfun Acarer, cep telefonu işletmecilerinin nüfusu üç binden fazla olan tüm yerleşim birimlerini kapsama alanına dahil ettiğini kaydederek, nüfusu binin üstünde bulunan tüm yerleşim birimlerin işletmeciler tarafından kapsam içine dahil edilmesini istedi.	Telekomünikasyon Kurumu Başkanı Tayfun Acarer, cep telefonu işletmecilerinin nüfusu üç binden fazla olanlar tüm yerleşim birimlerini kapsama alanına dahil ettiğini kaydederek, nüfusu binin üstünde bulunan tüm yerleşim birimlerin işletmeciler tarafından kapsam içine dahil edilmesini istedi.
Bence ayıp olan yalan söylemek, bir şey çalmak, birisine iftira atmak...	Bence ayıp olanlar yalan söylemek, bir şey çalmak, birisine iftira atmak...
Babaannem ölmüş tü .	Babaannem ölenlerin tü .
Hadice Sultan'ın eşi alaydan yetişme, uzun boylu, palabıyık, kaba saba biri ydi ve hemen paşalık rütbesi verilmiş ti .	Hadice Sultan'ın eşi alaydan yetişme, uzun boylu, palabıyık, kaba saba biri ydi ve hemen paşalık rütbesi verenlere ti .
Som bir hayattan, yanılgıların bile bir öğretiye dönüştüğü, insana yeni bir anlam ve yaşam alanı ve muazzam bir deney olan hayattan.	Som bir hayattan, yanılgıların bile bir öğretiye dönüştüğü, insana yeni bir anlam ve yaşam alanı ve muazzam bir deney olanlar hayattan.
Organizasyon komitesinin verdiği bilgiye göre Yelda Kaya, provalar sırasında "Türkiye'yi özledim" diyerek yarışmadan çekildi ve Paris'ten ayrıldı.	Organizasyon komitesinin vermişler bilgiye göre Yelda Kaya, provalar sırasında "Türkiye'yi özledim" diyerek yarışmadan çekildi ve Paris'ten ayrıldı.
YAŞ toplantılarında yıllar dır tekrarlanan uygulamaya göre Taylor'ın üyeleri toplantının ilk bölümü ve Anıtkabir'i ziyaretlerinin ardından bir kuvvet komutanının verdiği öğle yemeğinde bir araya geliyor.	YAŞ toplantılarında yıllar dır tekrarlanan uygulamaya göre Taylor'ın üyeleri toplantının ilk bölümü ve Anıtkabir'i ziyaretlerinin ardından bir kuvvet komutanının vermişler öğle yemeğinde bir araya geliyor.
"İyi demişsin, eline kafana sağlık. " Başkenti Antonanarivo olan Madagaskar altı eyaletten oluşmaktadır.	"İyi demişsin, eline kafana sağlık. " Başkenti Antonanarivo olanlar Madagaskar altı eyaletten oluşmaktadır.
Vücudunda yağ kitlesi fazla olan bir insana diyet programı yerine doğru beslenme programları öğretilmelidir.	Vücudunda yağ kitlesi fazla olanlar bir insana diyet programı yerine doğru beslenme programları öğretilmelidir.
Hamamcıoğlu, gelir oranı aynı olan ülkelerle kıyaslandığında anne ve bebek ölümleri oranının Türkiye'de yüksek olduğuna da dikkat çekti.	Hamamcıoğlu, gelir oranı aynı olanlar ülkelerle kıyaslandığında anne ve bebek ölümleri oranının Türkiye'de yüksek olduğuna da dikkat çekti.
Çocuğun yeni ceketi yünden yapılmış tı .	Çocuğun yeni ceketi yünden yapanların tı .
Telefon açıp söylemiş tin binlerce kilometre öteden! "Sahnesi iyi" derler ya...	Telefon açıp söylediklerinizi tin binlerce kilometre öteden! "Sahnesi iyi" derler ya...
THY Uçuş İşletme Başkanı Kaptan Pilot İlhami Rojda ise, ailenin verdiği bilginin aksine Ulusu'nun kaza günü stand Rojda (nöbetçi) olmadığını söyledi.	THY Uçuş İşletme Başkanı Kaptan Pilot İlhami Rojda ise, ailenin vermişler bilginin aksine Ulusu'nun kaza günü stand Rojda (nöbetçi) olmadığını söyledi.
Ne var ki bu yollar yapıldığı zaman üzerinde dolaşacak olan otomobillerin kıt dövizi olan bir ülke tarafından ithal edileceğini de yeterince düşünememiş ti .	Ne var ki bu yollar yapıldığı zaman üzerinde dolaşacak olan otomobillerin kıt dövizi olanlar bir ülke tarafından ithal edileceğini de yeterince düşünememiş ti .
Aynı zamanda, bebeği olan anneler için süt artırıcı dır .	Aynı zamanda, bebeği olanlar anneler için süt artırıcı dır .
Çocuğun yeni ceketi yünden yapılmış tı .	Çocuğun yeni ceketi yünden yapanlar tı .
Buradan çıkarılacak sonuç; sportif olayda eğer bir seçime gidiliyor sa , her ne şekilde olur sa olsun karizması olan bir kişiliğe, sportif lidere ihtiyaç var dır .	Buradan çıkarılacak sonuç; sportif olayda eğer bir seçime gidiliyor sa , her ne şekilde olur sa olsun karizması olanlar bir kişiliğe, sportif lidere ihtiyaç var dır .
Damak zevkimin gelişmesinde babamın büyük rolü olmuş tur yani...	Damak zevkimin gelişmesinde babamın büyük rolü olanlara tur yani...
Çocuğun yeni ceketi yünden yapılmış tı .	Çocuğun yeni ceketi yünden yapacaklara tı .
Ortağı Nevşehirli olan Aydın Aydoğan ile 1992'de tanıştı ve o günden bugüne dostluğunu sürdürüyor.	Ortağı Nevşehirli olanlar Aydın Aydoğan ile 1992'de tanıştı ve o günden bugüne dostluğunu sürdürüyor.
Çünkü feodalitede toprak-insan; toprakta çalışan insan ve merkezi otorite arasında ki ilişki büyük önem arz etmektedir..." Nadir Nadi'nin odasının pencereleri de aynı kız lisesine baktığı için, Nadir Bey, o kızların kendisine el salladığını sanıp, huzursuz olur muş .	Çünkü feodalitede toprak-insan; toprakta çalışan insan ve merkezi otorite arasında ki ilişki büyük önem arz etmektedir..." Nadir Nadi'nin odasının pencereleri de aynı kız lisesine baktığı için, Nadir Bey, o kızların kendisine el salladığını sanıp, huzursuz olanlardan muş .
Annemin bir-iki gün önce pazardan aldığı tazecik tereyağı ve tulum peyniri ve bostan domatesleri ile donatılmış üzeri mermer beyaz işleme demir ayaklı masamıza evin dışından her sabah mutlaka katılan en önemli şey, mahalle fırınında pişirilmiş tazecik ve sımsıcak simitler olur du .	Annemin bir-iki gün önce pazardan aldığı tazecik tereyağı ve tulum peyniri ve bostan domatesleri ile donatılmış üzeri mermer beyaz işleme demir ayaklı masamıza evin dışından her sabah mutlaka katılan en önemli şey, mahalle fırınında pişirilmiş tazecik ve sımsıcak simitler olanlara du .
Nerde benim Aksarayda ki evim? Hani köşesinde büfe olan, hani bir gece üçer üçer 24 tane sosisli aldığımız büfe?..	Nerde benim Aksarayda ki evim? Hani köşesinde büfe olanlar, hani bir gece üçer üçer 24 tane sosisli aldığımız büfe?..
Annemin bir-iki gün önce pazardan aldığı tazecik tereyağı ve tulum peyniri ve bostan domatesleri ile donatılmış üzeri mermer beyaz işleme demir ayaklı masamıza evin dışından her sabah mutlaka katılan en önemli şey, mahalle fırınında pişirilmiş tazecik ve sımsıcak simitler olur du .	Annemin bir-iki gün önce pazardan aldığı tazecik tereyağı ve tulum peyniri ve bostan domatesleri ile donatılmış üzeri mermer beyaz işleme demir ayaklı masamıza evin dışından her sabah mutlaka katılan en önemli şey, mahalle fırınında pişirilmiş tazecik ve sımsıcak simitler olanlarla du .
Annemin bir-iki gün önce pazardan aldığı tazecik tereyağı ve tulum peyniri ve bostan domatesleri ile donatılmış üzeri mermer beyaz işleme demir ayaklı masamıza evin dışından her sabah mutlaka katılan en önemli şey, mahalle fırınında pişirilmiş tazecik ve sımsıcak simitler olur du .	Annemin bir-iki gün önce pazardan aldığı tazecik tereyağı ve tulum peyniri ve bostan domatesleri ile donatılmış üzeri mermer beyaz işleme demir ayaklı masamıza evin dışından her sabah mutlaka katılan en önemli şey, mahalle fırınında pişirilmiş tazecik ve sımsıcak simitler olanlar du .
Her iki nokta arasında ki potansiyel aslında, doğru eğitim verilen sağlıklı ortamda birçok insanın ulaşma ihtimali olan bir potansiyel dir .	Her iki nokta arasında ki potansiyel aslında, doğru eğitim verilen sağlıklı ortamda birçok insanın ulaşma ihtimali olanlar bir potansiyel dir .
Annemin bir-iki gün önce pazardan aldığı tazecik tereyağı ve tulum peyniri ve bostan domatesleri ile donatılmış üzeri mermer beyaz işleme demir ayaklı masamıza evin dışından her sabah mutlaka katılan en önemli şey, mahalle fırınında pişirilmiş tazecik ve sımsıcak simitler olur du .	Annemin bir-iki gün önce pazardan aldığı tazecik tereyağı ve tulum peyniri ve bostan domatesleri ile donatılmış üzeri mermer beyaz işleme demir ayaklı masamıza evin dışından her sabah mutlaka katılan en önemli şey, mahalle fırınında pişirilmiş tazecik ve sımsıcak simitler olanlarda du .
Ne demiş ti kadın erkeğe: Ve bunu sevdiği kadına anlatabilmesi mümkün değildi.	Ne diyenlere ti kadın erkeğe: Ve bunu sevdiği kadına anlatabilmesi mümkün değildi.
Herkes kendisini birazcık daha sevsin, teşekkürü yeterince almış tır öteki.	Herkes kendisini birazcık daha sevsin, teşekkürü yeterince alacaklarını tır öteki.
Güçsüzlüğümüzü yüzümüze vurmuş gibi çekinik ve özür dileyen bir sesle sustu: "Bu acıların banştan başka panzehiri yok... " İşte Yunanlıların ve diğer Birleşmiş Milletler üyelerinin yegâne hedeflerinden birisi bu dur .	Güçsüzlüğümüzü yüzümüze vurmuş gibi çekinik ve özür dileyen bir sesle sustular: "Bu acıların banştan başka panzehiri yok... " İşte Yunanlıların ve diğer Birleşmiş Milletler üyelerinin yegâne hedeflerinden birisi bu dur .
Annemle babam, arkadaşlarına göre nisbeten iyi maaş almalarına karşın (dört kişilik de olsa altı üstü bir öğretmen maaşı işte), bütün kazandıklarını yerler di .	Annemle babam, arkadaşlarına göre nisbeten iyi maaş alacaklar karşın (dört kişilik de olsa altı üstü bir öğretmen maaşı işte), bütün kazandıklarını yerler di .
İngilizce ve Fransızca konuşuyor, dünyayı gezmiş, görmüş geçirmiş, insan olmak okulunu genç yaşında başarıyla bitirmiş bir güzel adam.	İngilizce ve Fransızca konuşuyorlar, dünyayı gezmiş, görmüş geçirmiş, insan olmak okulunu genç yaşında başarıyla bitirmiş bir güzel adam.
Oysa biriniz, gerçekten, fiziksel olarak karşılaşsa benimle veya geçse benim alemime, benim yanıma, dayanmaz bedeninizin dünya yapısı buna ve benim tanrısal ışımama.	Oysa biriniz, gerçekten, fiziksel olarak karşılaşsa benimle veya geçse benim alemime, benim yanıma, dayanamazlar bedeninizin dünya yapısı buna ve benim tanrısal ışımama.
`` Bu tam bir şoktu '' diyor 43 yaşındaki Doğu Alman dükkân sahibi .	`` Bu tam bir şoktu '' diyorlar 43 yaşındaki Doğu Alman dükkân sahibi .
Bizi sarar bir sülüs yazı görsek duvarda / Bize heyecan verir bir parça yeşil çini	Bizi sarar bir sülüs yazı görsek duvarda / Bize heyecan verirler bir parça yeşil çini
Kendimizi kullanılmayan topraklara çekmek zorunda kaldık diyor Yakut Devlet Üniversitesi antropologlarından Profesör Anatoliy Alekseyev.	Kendimizi kullanılmayan topraklara çekmek zorunda kaldık diyorlar Yakut Devlet Üniversitesi antropologlarından Profesör Anatoliy Alekseyev.
Başı bir yana düşüverdi , başladı ağzından iplik iplik kan sızmaya .	Başı bir yana düşüverdi , başladılar ağzından iplik iplik kan sızmaya .
Efil efil eder yârin yüzünde / Zülüf müdür , perçem midir , tel midir ?	Efil efil ederler yârin yüzünde / Zülüf müdür , perçem midir , tel midir ?
`` Ekonomi sert çöküyor , '' diyor Pekinde Asyalı bir ekonomist .	`` Ekonomi sert çöküyor , '' diyorlar Pekinde Asyalı bir ekonomist .
Ooo . dedi , konukların en yaşlısı , sen yakanı iyice kaptırmış gibisin .	Ooo . dediler , konukların en yaşlısı , sen yakanı iyice kaptırmış gibisin .
Tokum, yine de gitmez bu meret böyle.	Tokum, yine de gidişlerimiz bu meret böyle.
Şimdi aklıma saplandı kaldı bu üvey anne veya üvey baba korkusu.	Şimdi aklıma saplandı kalıyorlardı bu üvey anne veya üvey baba korkusu.
Ama belki de o kadar kuşku yarat ıcı bir durum değildir onun durumu.	Ama belki de o kadar kuşku yarat ıcı bir durum değillerdir onun durumu.
Böyle bir hazırlığın üzerine geldi 12 Mart süreci.	Böyle bir hazırlığın üzerine geldiler 12 Mart süreci.
Babasına koşmuş yumurcak.	Babasına koşmuşlar yumurcak.
On yedi yıldan sonra saçsız başımda tekrar eskisine yakın bir hızla esmeye başlamış kavak yeli .	On yedi yıldan sonra saçsız başımda tekrar eskisine yakın bir hızla esmeye başlarlarmış kavak yeli .
Şimdi aklıma saplandı kaldı bu üvey anne veya üvey baba korkusu.	Şimdi aklıma saplandı kalırlardı bu üvey anne veya üvey baba korkusu.
Şimdi aklıma saplandı kaldı bu üvey anne veya üvey baba korkusu.	Şimdi aklıma saplandı kalacaklardı bu üvey anne veya üvey baba korkusu.
Bugünkü günde İngilizcesiz olmuyor çok iş .	Bugünkü günde İngilizcesiz oluyorlar çok iş .
Şimdi aklıma saplandı kaldı bu üvey anne veya üvey baba korkusu.	Şimdi aklıma saplandı kaldılar bu üvey anne veya üvey baba korkusu.
Gökler bulutlanıyor rüzgâr serinliyordu / Serpilmeye başladı bir yağmur ince ince	Gökler bulutlanıyor rüzgâr serinliyordu / Serpilmeye başladılar bir yağmur ince ince
Esin Abicim Tontoş olsun ismi dedi.	Esin Abicim Tontoş olsunlar ismi dedi.
Huzur ormanında doğdu Ortadoğu barışı.	Huzur ormanında doğanlar Ortadoğu barışı.
Neredeyse kasıklarına çekildi, sımsıkı etekliği.	Neredeyse kasıklarına çekildiler, sımsıkı etekliği.
