Language	Vocab_Size	Metric	Sentence	Value	Char_Count	Byte_Count	Token_Count
EN	65536	ppl	624	25.349783879670554	66	66	19
EN	65536	ppl	625	27.04722828520412	116	116	29
EN	65536	ppl	626	50.51990082345451	57	57	16
EN	65536	ppl	627	40.97523552455631	87	87	24
EN	65536	ppl	628	97.3139520859848	84	84	24
EN	65536	ppl	629	100.10090833228088	158	158	35
EN	65536	ppl	630	192.6915560791637	102	102	22
EN	65536	ppl	631	45.11182904446813	115	115	26
EN	65536	ppl	632	436.3182907418567	64	64	12
EN	65536	ppl	633	44.2728303971547	109	109	26
EN	65536	ppl	634	70.36177791951839	41	41	9
EN	65536	ppl	635	74.51723104809213	174	174	40
EN	65536	ppl	636	52.83192460364086	122	122	37
EN	65536	ppl	637	101.48956816906768	148	148	41
EN	65536	ppl	638	48.42730328861819	98	98	25
EN	65536	ppl	639	64.69999866529275	96	96	22
EN	65536	ppl	640	135.18372884498478	76	76	17
EN	65536	ppl	641	30.148741725153588	80	80	19
EN	65536	ppl	642	75.14315783701107	87	87	22
EN	65536	ppl	643	49.32283674029973	54	54	16
EN	65536	ppl	644	133.095324563037	88	88	22
EN	65536	ppl	645	168.726364118992	75	75	18
EN	65536	ppl	646	83.51083207371894	70	70	15
EN	65536	ppl	647	71.3920876552159	98	98	24
EN	65536	ppl	648	339.8421337749436	90	90	25
EN	65536	ppl	649	170.74684453998074	83	83	20
EN	65536	ppl	650	18.4629276111718	79	79	23
EN	65536	ppl	651	43.4495081254213	63	63	20
EN	65536	ppl	652	228.28251296319695	52	52	13
EN	65536	ppl	653	65.95621216463266	96	96	28
EN	65536	ppl	654	124.21724081393371	70	70	16
EN	65536	ppl	655	72.72768933631923	108	108	22
EN	65536	ppl	656	44.741123536244466	146	146	35
EN	65536	ppl	657	354.1621259707362	88	88	22
EN	65536	ppl	658	213.44363705010645	135	139	36
EN	65536	ppl	659	110.47641246157755	159	159	25
EN	65536	ppl	660	38.18273978597432	139	139	36
EN	65536	ppl	661	14.295516616896858	74	74	17
EN	65536	ppl	662	59.182620031833814	73	73	17
EN	65536	ppl	663	43.566631089630384	98	98	22
EN	65536	ppl	664	88.26657188991295	81	81	18
EN	65536	ppl	665	107.55146269051146	144	144	29
EN	65536	ppl	666	83.59884315695317	98	102	35
EN	65536	ppl	667	63.63246878665569	113	117	28
EN	65536	ppl	668	59.81463835923429	168	168	30
EN	65536	ppl	669	82.17175001537444	125	125	22
EN	65536	ppl	670	67.41553703565116	126	126	29
EN	65536	ppl	671	43.507827920462795	125	125	23
EN	65536	ppl	672	60.67002029772616	108	108	25
EN	65536	ppl	673	137.04437455410672	152	152	31
EN	65536	ppl	674	165.8169036583923	81	81	13
EN	65536	ppl	675	37.46479311994376	136	136	31
EN	65536	ppl	676	58.02265014948337	94	94	19
EN	65536	ppl	677	33.349893112600995	111	111	24
EN	65536	ppl	678	70.83721935198722	156	156	33
EN	65536	ppl	679	323.84587735912413	80	80	14
EN	65536	ppl	680	91.61336538251544	137	137	29
EN	65536	ppl	681	112.87749330634398	89	89	17
EN	65536	ppl	682	65.8613003940188	153	157	38
EN	65536	ppl	683	129.4305440318354	117	117	31
EN	65536	ppl	684	255.50037002453516	145	145	31
EN	65536	ppl	685	212.44843959999733	95	95	24
EN	65536	ppl	686	81.53018501888906	183	183	44
EN	65536	ppl	687	199.22703181807535	153	153	32
EN	65536	ppl	688	135.8270246084343	105	105	22
EN	65536	ppl	689	116.00347501750036	158	158	39
EN	65536	ppl	690	100.22198168899764	112	112	22
EN	65536	ppl	691	109.45215347928831	246	246	53
EN	65536	ppl	692	99.41748872329252	118	118	26
EN	65536	ppl	693	69.80316680997194	91	91	24
EN	65536	ppl	694	548.6615493742838	91	91	18
EN	65536	ppl	695	310.36369149694985	84	84	16
EN	65536	ppl	696	53.29821259420762	114	114	24
EN	65536	ppl	697	37.33814218156709	67	67	16
EN	65536	ppl	698	52.76080448107538	71	71	19
EN	65536	ppl	699	111.28832406328182	97	97	21
EN	65536	ppl	700	133.04278608400608	76	76	22
EN	65536	ppl	701	138.7231659321773	119	119	28
EN	65536	ppl	702	15.35518832775627	78	78	22
EN	65536	ppl	703	69.51051014939985	97	97	21
EN	65536	ppl	704	191.1538231435441	59	59	17
EN	65536	ppl	705	102.51036083804767	134	134	30
EN	65536	ppl	706	100.73636598464606	102	102	30
EN	65536	ppl	707	72.09946384334228	147	147	43
EN	65536	ppl	708	105.91180464768324	98	98	25
EN	65536	ppl	709	361.67417318901505	122	122	30
EN	65536	ppl	710	49.539922710013634	63	63	17
EN	65536	ppl	711	190.2945820307092	165	165	47
EN	65536	ppl	712	53.670662262973245	75	75	18
EN	65536	ppl	713	49.477858131065645	112	114	29
EN	65536	ppl	714	72.85337142566134	134	134	29
EN	65536	ppl	715	153.03123220563444	105	105	27
EN	65536	ppl	716	289.8353357473765	108	108	35
EN	65536	ppl	717	66.50417125446451	98	98	27
EN	65536	ppl	718	51.05182539448994	100	100	23
EN	65536	ppl	719	31.77891999956392	83	83	24
EN	65536	ppl	720	193.81042919754464	80	80	22
EN	65536	ppl	721	36.81066141720004	101	101	28
EN	65536	ppl	722	25.69811803086923	160	160	45
EN	65536	ppl	723	96.61338906268344	88	89	23
EN	65536	ppl	724	53.48365416820208	106	106	27
EN	65536	ppl	725	72.32431318712875	83	83	19
EN	65536	ppl	726	89.91773244033449	134	134	33
EN	65536	ppl	727	59.690184605286014	98	98	24
EN	65536	ppl	728	113.71214766600288	141	141	36
EN	65536	ppl	729	101.41564907349644	81	81	23
EN	65536	ppl	730	124.7963294985614	102	102	21
EN	65536	ppl	731	38.70362945971297	132	132	35
EN	65536	ppl	732	102.20438497510484	127	127	32
EN	65536	ppl	733	44.33923179756543	123	123	31
EN	65536	ppl	734	138.0390322532032	131	133	32
EN	65536	ppl	735	38.686552821362795	84	85	30
EN	65536	ppl	736	44.77822847297664	135	135	36
EN	65536	ppl	737	140.78745192268744	156	156	46
EN	65536	ppl	738	49.17052840568032	85	85	23
EN	65536	ppl	739	301.6763872593755	79	79	18
EN	65536	ppl	740	95.48107046830252	97	97	33
EN	65536	ppl	741	160.3567725340367	140	140	48
EN	65536	ppl	742	53.95884602462502	81	81	28
EN	65536	ppl	743	174.26062525265283	118	118	27
EN	65536	ppl	744	46.79449607009613	114	114	23
EN	65536	ppl	745	102.321952262733	148	149	28
EN	65536	ppl	746	88.04361505772063	121	123	32
EN	65536	ppl	747	62.55626781492069	148	148	35
EN	65536	ppl	748	161.1538970635307	69	69	12
EN	65536	ppl	749	59.37233928147668	99	100	23
EN	65536	ppl	750	29.98533524453297	71	71	18
EN	65536	ppl	751	157.40966196803234	77	78	20
EN	65536	ppl	752	58.73289456112518	67	67	17
EN	65536	ppl	753	620.5518893612258	86	86	20
EN	65536	ppl	754	89.87885221140087	105	105	27
EN	65536	ppl	755	131.98219995487528	93	93	24
EN	65536	ppl	756	167.11208275517933	126	126	24
EN	65536	ppl	757	84.47919725204748	176	176	37
EN	65536	ppl	758	145.83957684306992	107	107	23
EN	65536	ppl	759	47.51771462664082	100	100	24
EN	65536	ppl	760	47.567055824682626	78	79	22
EN	65536	ppl	761	83.86159383775544	139	139	32
EN	65536	ppl	762	54.69072875262815	95	95	26
EN	65536	ppl	763	66.25604757443013	110	110	28
EN	65536	ppl	764	173.53498520109397	116	116	29
EN	65536	ppl	765	99.0544547010154	85	85	27
EN	65536	ppl	766	54.41215219635191	143	143	34
EN	65536	ppl	767	304.8461270961605	110	110	28
EN	65536	ppl	768	27.034521155941807	86	86	30
EN	65536	ppl	769	43.09169215806551	69	69	20
EN	65536	ppl	770	54.170680737777815	116	116	29
EN	65536	ppl	771	74.0311033950142	87	87	21
EN	65536	ppl	772	157.94175020629078	148	148	36
EN	65536	ppl	773	178.81841500058442	93	93	23
EN	65536	ppl	774	97.2658905451746	114	114	29
EN	65536	ppl	775	446.6955259495103	87	87	23
EN	65536	ppl	776	859.6665573025476	105	105	29
EN	65536	ppl	777	323.43846043700404	89	89	23
EN	65536	ppl	778	151.40834079513482	108	108	31
EN	65536	ppl	779	102.63811689830874	83	83	20
EN	65536	ppl	780	84.3038269987259	82	82	22
EN	65536	ppl	781	397.1651192867891	146	146	43
EN	65536	ppl	782	230.57794261440364	71	71	18
EN	65536	ppl	783	103.275152759963	88	88	26
EN	65536	ppl	784	155.049965816578	82	82	20
EN	65536	ppl	785	261.7114660712466	123	123	28
EN	65536	ppl	786	134.20676559992145	88	88	22
EN	65536	ppl	787	191.37982447022375	105	105	28
EN	65536	ppl	788	71.15795432674346	109	109	25
EN	65536	ppl	789	97.2872276809724	144	144	32
EN	65536	ppl	790	210.29959429494804	133	133	25
EN	65536	ppl	791	53.84022171977167	120	120	31
EN	65536	ppl	792	431.88345231330703	97	97	21
EN	65536	ppl	793	116.62877295665211	135	135	31
EN	65536	ppl	794	37.82045788592594	91	91	28
EN	65536	ppl	795	85.50024401274842	135	135	31
EN	65536	ppl	796	107.33802339173324	65	65	12
EN	65536	ppl	797	571.1391555632687	120	120	26
EN	65536	ppl	798	620.4651960730329	103	103	20
EN	65536	ppl	799	187.826819018574	124	124	31
EN	65536	ppl	800	74.87926083209746	103	103	26
EN	65536	ppl	801	224.00605192227823	130	130	28
EN	65536	ppl	802	71.8245734061224	120	120	27
EN	65536	ppl	803	158.17086621353312	77	77	22
EN	65536	ppl	804	192.26340062535556	63	63	19
EN	65536	ppl	805	465.9652947018982	89	89	21
EN	65536	ppl	806	49.66783791887015	109	109	26
EN	65536	ppl	807	213.0761286263768	78	78	18
EN	65536	ppl	808	247.9926538479748	102	102	23
EN	65536	ppl	809	108.718108660014	107	107	25
EN	65536	ppl	810	173.4788911730663	78	78	21
EN	65536	ppl	811	150.19862714230752	118	118	38
EN	65536	ppl	812	28.785138456366703	108	108	25
EN	65536	ppl	813	92.50433748287296	84	84	21
EN	65536	ppl	814	144.7116824793734	106	106	22
EN	65536	ppl	815	211.8316902823883	136	136	32
EN	65536	ppl	816	28.737871255812703	103	106	33
EN	65536	ppl	817	154.39062724811177	116	116	32
EN	65536	ppl	818	52.42447037036363	100	100	31
EN	65536	ppl	819	84.40808773598383	88	88	25
EN	65536	ppl	820	71.24697640996703	78	78	16
EN	65536	ppl	821	133.51447003680687	74	74	18
EN	65536	ppl	822	121.40723423437235	125	125	30
EN	65536	ppl	823	44.173256726064466	78	78	18
EN	65536	ppl	824	149.81387525839546	104	104	25
EN	65536	ppl	825	70.74648273892396	107	107	24
EN	65536	ppl	826	218.716396618579	88	88	20
EN	65536	ppl	827	34.99219365180096	142	142	28
EN	65536	ppl	828	463.7891570671874	162	162	32
EN	65536	ppl	829	94.3772774072064	110	110	28
EN	65536	ppl	830	143.64558527294955	156	160	41
EN	65536	ppl	831	113.98461468431414	116	116	31
EN	65536	ppl	832	100.23894842055049	108	108	27
EN	65536	ppl	833	191.14662248875095	118	118	29
EN	65536	ppl	834	309.276814978001	126	126	32
EN	65536	ppl	835	1058.8701411822435	100	100	30
EN	65536	ppl	836	62.16023226737052	70	70	18
EN	65536	ppl	837	36.24297195156221	58	58	19
EN	65536	ppl	838	59.41164786953971	157	157	35
EN	65536	ppl	839	118.05606619804529	119	119	29
EN	65536	ppl	840	118.43620782302646	119	119	29
EN	65536	ppl	841	246.971761921964	220	220	48
EN	65536	ppl	842	270.0517855696902	72	72	22
EN	65536	ppl	843	95.98315859260948	111	111	27
EN	65536	ppl	844	43.85566128662801	149	149	42
EN	65536	ppl	845	268.0524602992865	68	68	19
EN	65536	ppl	846	328.5760550780291	133	133	34
EN	65536	ppl	847	220.45588210002467	119	120	34
EN	65536	ppl	848	373.290020306909	141	141	31
EN	65536	ppl	849	137.43341869303964	147	147	35
EN	65536	ppl	850	351.68847230398194	138	138	30
EN	65536	ppl	851	370.1911836129418	75	77	21
EN	65536	ppl	852	87.08292026046811	123	123	34
EN	65536	ppl	853	627.7149861800157	78	78	21
EN	65536	ppl	854	392.1559766784729	140	140	34
EN	65536	ppl	855	265.20269060751633	45	45	12
EN	65536	ppl	856	244.00054241504796	165	167	37
EN	65536	ppl	857	53.94670302809022	204	204	36
EN	65536	ppl	858	176.90222713039162	65	65	15
EN	65536	ppl	859	48.37883449085109	104	104	22
EN	65536	ppl	860	29.458879245541247	138	138	35
EN	65536	ppl	861	163.0480080512601	119	119	24
EN	65536	ppl	862	72.39463169204699	106	106	23
EN	65536	ppl	863	123.52298237186918	93	93	21
EN	65536	ppl	864	158.77395401005313	127	128	26
EN	65536	ppl	865	208.1315909396676	152	153	33
EN	65536	ppl	866	161.3145045052365	78	81	22
EN	65536	ppl	867	48.70203081964773	173	173	38
EN	65536	ppl	868	130.40040564789095	131	131	27
EN	65536	ppl	869	62.74055477676202	103	103	24
EN	65536	ppl	870	64.04964155568813	93	93	19
EN	65536	ppl	871	39.61127757242379	68	68	16
EN	65536	ppl	872	88.34982064398052	112	112	20
EN	65536	ppl	873	54.322441013179656	133	133	29
EN	65536	ppl	874	35.71788012496805	132	132	30
EN	65536	ppl	875	60.32814107426467	137	137	33
EN	65536	ppl	876	36.7771335025899	93	93	21
EN	65536	ppl	877	64.82080183660287	109	109	26
EN	65536	ppl	878	34.3323722023326	89	89	20
EN	65536	ppl	879	263.9328094263762	94	94	23
EN	65536	ppl	880	122.36872026484444	99	99	20
EN	65536	ppl	881	100.6632354772852	97	97	26
EN	65536	ppl	882	218.51989432572165	97	97	20
EN	65536	ppl	883	479.4235926652367	100	100	20
EN	65536	ppl	884	301.18683007256107	118	118	26
EN	65536	ppl	885	385.3921174819749	76	76	16
EN	65536	ppl	886	59.14244771957316	89	89	22
EN	65536	ppl	887	136.73008559304765	102	102	20
EN	65536	ppl	888	443.18338685940984	81	81	21
EN	65536	ppl	889	247.27448639142008	113	113	29
EN	65536	ppl	890	171.4001715571566	88	88	20
EN	65536	ppl	891	68.63232133931778	72	72	19
EN	65536	ppl	892	73.73710370849561	126	126	31
EN	65536	ppl	893	188.8001032925776	104	104	28
EN	65536	ppl	894	31.28548013936807	116	116	26
EN	65536	ppl	895	69.70810380316497	106	106	25
EN	65536	ppl	896	120.86986256663543	113	113	25
EN	65536	ppl	897	262.1162353112167	93	93	16
EN	65536	ppl	898	89.1991853128746	75	75	19
EN	65536	ppl	899	32.25266340366287	74	74	20
EN	65536	ppl	900	259.21064423539235	96	96	26
EN	65536	ppl	901	41.76234539803919	54	54	18
EN	65536	ppl	902	145.67680101995356	66	66	15
EN	65536	ppl	903	186.9745977795302	108	108	28
EN	65536	ppl	904	248.26052119358863	108	108	25
EN	65536	ppl	905	411.06648241123753	121	121	28
EN	65536	ppl	906	216.16631496061743	74	74	21
EN	65536	ppl	907	113.07919103771732	136	136	36
EN	65536	ppl	908	949.6241046330468	104	104	27
EN	65536	ppl	909	42.166558520193846	78	78	18
EN	65536	ppl	910	65.32022670238587	129	129	33
EN	65536	ppl	911	166.35464313374467	110	110	24
EN	65536	ppl	912	63.91561427409332	95	95	18
EN	65536	ppl	913	269.8113489516936	75	75	18
EN	65536	ppl	914	48.77081924993507	118	118	23
EN	65536	ppl	915	74.92469164057093	122	122	28
EN	65536	ppl	916	58.918053592893024	66	66	16
EN	65536	ppl	917	98.7176444130058	122	122	32
EN	65536	ppl	918	233.0832093827351	55	55	14
EN	65536	ppl	919	145.7717199064982	128	128	31
EN	65536	ppl	920	98.21525416099466	70	70	20
EN	65536	ppl	921	61.112631651656706	109	109	30
EN	65536	ppl	922	154.86339585319834	74	74	18
EN	65536	ppl	923	74.37098050585445	97	97	24
EN	65536	ppl	924	181.4137604396768	79	79	22
EN	65536	ppl	925	155.8666353564023	151	151	41
EN	65536	ppl	926	48.391235573933066	139	139	31
EN	65536	ppl	927	36.59936531174663	112	112	29
EN	65536	ppl	928	68.78919454933448	145	145	34
EN	65536	ppl	929	269.061812438335	147	147	31
EN	65536	ppl	930	61.017211907187175	99	99	24
EN	65536	ppl	931	153.93875267215776	91	91	23
EN	65536	ppl	932	64.56276329495671	145	145	37
EN	65536	ppl	933	100.98400126554216	127	127	38
EN	65536	ppl	934	61.56886399619279	139	139	37
EN	65536	ppl	935	80.42405845485133	110	110	28
EN	65536	ppl	936	174.98954990714844	150	150	36
EN	65536	ppl	937	33.95474019813442	80	82	23
EN	65536	ppl	938	20.91909811405043	64	64	16
EN	65536	ppl	939	29.598401202755223	166	166	38
EN	65536	ppl	940	67.8565407967285	105	105	20
EN	65536	ppl	941	91.84001918613438	45	45	9
EN	65536	ppl	942	22.72716500917952	127	128	35
EN	65536	ppl	943	84.54274715061536	118	118	32
EN	65536	ppl	944	159.04219133557368	227	227	52
EN	65536	ppl	945	800.9844714001483	88	89	27
EN	65536	ppl	946	255.3180524943704	72	72	17
EN	65536	ppl	947	188.88672904176852	53	53	13
EN	65536	ppl	948	257.0066164560011	155	155	36
EN	65536	ppl	949	1575.409244404037	60	60	17
EN	65536	ppl	950	263.81868546244726	103	103	27
EN	65536	ppl	951	43.330840432541386	149	149	33
EN	65536	ppl	952	28.986704609149875	141	141	38
EN	65536	ppl	953	53.01436607680706	107	107	27
EN	65536	ppl	954	654.1404891191938	62	62	14
EN	65536	ppl	955	75.57821896775235	140	140	30
EN	65536	ppl	956	64.67794370029848	96	96	21
EN	65536	ppl	957	48.669483141298976	63	63	15
EN	65536	ppl	958	60.318044807721826	180	180	38
EN	65536	ppl	959	50.476882782082214	59	59	14
EN	65536	ppl	960	136.72343556025265	190	192	51
EN	65536	ppl	961	823.072791581595	77	77	16
EN	65536	ppl	962	230.24064879331183	135	135	33
EN	65536	ppl	963	65.17107798968486	113	113	27
EN	65536	ppl	964	26.630699751295268	64	64	16
EN	65536	ppl	965	157.4349588079784	124	124	37
EN	65536	ppl	966	78.04849172206511	105	105	22
EN	65536	ppl	967	79.75045406890564	156	156	40
EN	65536	ppl	968	88.24494090724608	62	62	16
EN	65536	ppl	969	187.4612216634131	151	151	37
EN	65536	ppl	970	144.60483489154163	131	131	33
EN	65536	ppl	971	348.8892190673481	137	137	38
EN	65536	ppl	972	182.6602323475729	92	92	26
EN	65536	ppl	973	49.883266793712814	60	60	14
EN	65536	ppl	974	125.93649343734532	136	136	32
EN	65536	ppl	975	543.8316729894492	89	89	18
EN	65536	ppl	976	190.9216248581893	90	90	23
EN	65536	ppl	977	697.1485395998195	81	81	23
EN	65536	ppl	978	501.29299098429857	49	49	11
EN	65536	ppl	979	260.03191333139256	101	101	20
EN	65536	ppl	980	49.29552703013296	78	78	23
EN	65536	ppl	981	113.3147985205468	113	113	24
EN	65536	ppl	982	319.00638088104216	85	85	19
EN	65536	ppl	983	76.31910249920882	144	144	37
EN	65536	ppl	984	385.4656322055	97	97	15
EN	65536	ppl	985	84.85219123817014	83	83	25
EN	65536	ppl	986	196.50957817435736	62	62	14
EN	65536	ppl	987	91.01865899678614	126	126	28
EN	65536	ppl	988	150.46199070094173	96	96	24
EN	65536	ppl	989	595.033102663595	100	100	23
EN	65536	ppl	990	82.64963316934696	106	106	24
EN	65536	ppl	991	119.0061062341994	141	141	41
EN	65536	ppl	992	68.38173538815961	122	122	32
EN	65536	ppl	993	51.37418402017133	101	101	26
EN	65536	ppl	994	464.7118347892099	51	51	14
EN	65536	ppl	995	310.27535228581115	127	127	31
EN	65536	ppl	996	437.0470834331117	53	53	11
EN	65536	ppl	997	15.436989990147092	91	91	21
EN	65536	ppl	998	51.3114117855289	126	126	28
EN	65536	ppl	999	288.903956702955	76	76	19
EN	65536	ppl	1000	117.1448314701534	118	118	25
EN	65536	ppl	1001	146.23420276953496	184	184	34
EN	65536	ppl	1002	167.00724986102236	85	85	18
EN	65536	ppl	1003	142.3592111566269	129	129	28
EN	65536	ppl	1004	43.94619905198121	108	108	27
EN	65536	ppl	1005	38.176577231053614	124	124	30
EN	65536	ppl	1006	68.60349539995592	92	92	25
EN	65536	ppl	1007	86.3638794669185	107	107	26
EN	65536	ppl	1008	431.69011974356147	76	76	16
EN	65536	ppl	1009	134.7619776378076	88	88	21
EN	65536	ppl	1010	489.75807878896	92	92	15
EN	65536	ppl	1011	43.1028201850694	129	129	27
AR	65536	ppl	0	54.07140153109157	99	195	29
AR	65536	ppl	1	137.84249574411743	141	279	43
AR	65536	ppl	2	172.5019029448394	126	251	32
AR	65536	ppl	3	146.15347783268382	231	453	61
AR	65536	ppl	4	216.79103268482248	137	269	35
AR	65536	ppl	5	123.76081504475025	104	203	34
AR	65536	ppl	6	296.5931560707547	32	63	11
AR	65536	ppl	7	389.8083962926953	93	181	28
AR	65536	ppl	8	216.87560912670756	59	111	19
AR	65536	ppl	9	346.07676479315387	55	106	17
AR	65536	ppl	10	69.79358146197639	116	231	32
AR	65536	ppl	11	95.24938216478807	167	328	47
AR	65536	ppl	12	457.0394393202994	96	182	31
AR	65536	ppl	13	512.2002432365124	125	249	25
AR	65536	ppl	14	78.06460809607641	148	295	43
AR	65536	ppl	15	302.3208055973038	172	343	46
AR	65536	ppl	16	165.03928375058948	154	308	35
AR	65536	ppl	17	110.3844727539856	78	155	25
AR	65536	ppl	18	93.420989850517	114	215	34
AR	65536	ppl	19	132.34027590480326	242	471	52
AR	65536	ppl	20	389.2589652373048	70	139	20
AR	65536	ppl	21	1482.8929920156995	49	97	13
AR	65536	ppl	22	397.26001154749673	131	261	36
AR	65536	ppl	23	142.43573491277235	132	223	52
AR	65536	ppl	24	37.25073693553434	117	233	29
AR	65536	ppl	25	140.01914127518828	68	135	19
AR	65536	ppl	26	282.97635158311004	83	165	20
AR	65536	ppl	27	309.3824248745254	155	309	41
AR	65536	ppl	28	173.84647939373568	87	173	29
AR	65536	ppl	29	431.0479469904877	42	83	13
AR	65536	ppl	30	256.60729046222946	199	393	56
AR	65536	ppl	31	190.87611102155853	170	338	47
AR	65536	ppl	32	89.56589516389288	88	175	29
AR	65536	ppl	33	68.97792893681047	111	221	31
AR	65536	ppl	34	309.10947650570574	47	93	13
AR	65536	ppl	35	136.6030086107175	60	119	15
AR	65536	ppl	36	178.61389061707322	109	216	33
AR	65536	ppl	37	153.4633916304493	78	155	29
AR	65536	ppl	38	156.6027537498288	60	119	21
AR	65536	ppl	39	240.13864178676732	48	95	14
AR	65536	ppl	40	78.83054198449577	90	179	30
AR	65536	ppl	41	93.37160073181497	56	98	28
AR	65536	ppl	42	298.770594619535	140	258	45
AR	65536	ppl	43	555.6361418580669	68	125	24
AR	65536	ppl	44	223.59743269332344	72	143	25
AR	65536	ppl	45	146.54238456935107	100	193	33
AR	65536	ppl	46	73.65694600074671	129	247	34
AR	65536	ppl	47	85.35502352274918	61	121	18
AR	65536	ppl	48	479.7432917749797	76	150	21
AR	65536	ppl	49	88.6397601241936	83	163	25
AR	65536	ppl	50	207.1697555393956	59	116	15
AR	65536	ppl	51	107.5117245198421	112	223	30
AR	65536	ppl	52	183.32513537649828	105	209	23
AR	65536	ppl	53	340.72596392749404	99	197	24
AR	65536	ppl	54	203.93376844456105	152	301	33
AR	65536	ppl	55	82.47869016574082	151	296	40
AR	65536	ppl	56	155.90930259923192	148	295	35
AR	65536	ppl	57	193.52747328350293	146	289	34
AR	65536	ppl	58	300.6143427289736	76	151	20
AR	65536	ppl	59	57.35489724192587	39	76	11
AR	65536	ppl	60	56.81937715833145	80	159	20
AR	65536	ppl	61	170.89704616911345	80	159	20
AR	65536	ppl	62	82.5508115611875	101	201	26
AR	65536	ppl	63	371.0127396155428	136	271	29
AR	65536	ppl	64	284.08172232876905	113	219	26
AR	65536	ppl	65	2187.1807229223054	81	155	27
AR	65536	ppl	66	788.1058709612854	94	187	34
AR	65536	ppl	67	1602.506042326998	93	182	32
AR	65536	ppl	68	78.30828437655448	91	177	30
AR	65536	ppl	69	214.4784703560414	104	207	27
AR	65536	ppl	70	168.37345580130537	82	161	23
AR	65536	ppl	71	163.76946220473516	194	383	43
AR	65536	ppl	72	129.834681326246	137	271	33
AR	65536	ppl	73	111.22307151870704	181	361	46
AR	65536	ppl	74	116.53588075910385	125	247	34
AR	65536	ppl	75	66.45899748828822	106	211	41
AR	65536	ppl	76	157.37964132076075	117	229	32
AR	65536	ppl	77	165.28649817183026	99	197	28
AR	65536	ppl	78	101.74972842149435	42	83	12
AR	65536	ppl	79	238.0951908147503	112	221	27
AR	65536	ppl	80	359.01860590271394	87	173	23
AR	65536	ppl	81	100.36148084448978	92	179	25
AR	65536	ppl	82	363.8755676679661	83	164	18
AR	65536	ppl	83	183.37531916374692	111	219	34
AR	65536	ppl	84	308.37029202198977	37	70	14
AR	65536	ppl	85	287.2656918773621	83	165	26
AR	65536	ppl	86	230.67196743178144	121	237	34
AR	65536	ppl	87	1250.9828234549973	106	211	21
AR	65536	ppl	88	479.8737023707056	82	163	27
AR	65536	ppl	89	197.5928557617241	104	207	35
AR	65536	ppl	90	257.41761079946184	77	153	22
AR	65536	ppl	91	62.34480920330913	99	197	24
AR	65536	ppl	92	268.6841099096863	97	193	27
AR	65536	ppl	93	345.0773506380388	53	105	16
AR	65536	ppl	94	228.7493183460389	94	187	26
AR	65536	ppl	95	89.57678645449947	65	129	28
AR	65536	ppl	96	118.42316286620552	93	185	24
AR	65536	ppl	97	236.8054464711126	96	182	42
AR	65536	ppl	98	212.1049953740565	91	179	24
AR	65536	ppl	99	130.62045873841782	94	186	23
AR	65536	ppl	100	127.4341783696434	61	117	21
AR	65536	ppl	101	107.50916127113884	147	283	44
AR	65536	ppl	102	87.8630659140111	106	198	35
AR	65536	ppl	103	92.57891259132911	47	93	11
AR	65536	ppl	104	561.4616755010161	45	89	11
AR	65536	ppl	105	1999.90387686596	70	139	12
AR	65536	ppl	106	133.7484514546982	51	101	12
AR	65536	ppl	107	102.4229993054214	148	295	44
AR	65536	ppl	108	250.7200090942816	179	351	54
AR	65536	ppl	109	155.85637911937653	76	130	29
AR	65536	ppl	110	467.0481698358868	69	135	23
AR	65536	ppl	111	200.64937290795052	49	97	13
AR	65536	ppl	112	184.72755868398596	48	95	13
AR	65536	ppl	113	44.1477667768424	63	125	17
AR	65536	ppl	114	387.5704032736313	130	259	33
AR	65536	ppl	115	207.85884639403037	96	191	23
AR	65536	ppl	116	138.5839274102437	123	245	26
AR	65536	ppl	117	186.35856316168343	109	213	29
AR	65536	ppl	118	332.80464810347326	37	66	14
AR	65536	ppl	119	750.3445587237394	113	222	29
AR	65536	ppl	120	225.12773184908505	141	271	40
AR	65536	ppl	121	145.96174325927674	137	269	34
AR	65536	ppl	122	38.51552993448336	61	119	20
AR	65536	ppl	123	33.54182153046939	50	97	17
AR	65536	ppl	124	97.1392165886368	72	138	22
AR	65536	ppl	125	101.08122063407848	95	186	29
AR	65536	ppl	126	202.29377914170527	32	63	10
AR	65536	ppl	127	87.81963011344244	134	268	28
AR	65536	ppl	128	34.15749440795945	113	225	24
AR	65536	ppl	129	214.41803653105097	81	161	17
AR	65536	ppl	130	173.87027230611926	75	149	22
AR	65536	ppl	131	779.6881733869889	117	233	28
AR	65536	ppl	132	50.030852060100145	97	191	25
AR	65536	ppl	133	309.3518886990823	51	101	13
AR	65536	ppl	134	63.71259258612667	72	133	28
AR	65536	ppl	135	827.7099067250161	68	135	18
AR	65536	ppl	136	91.507316777731	57	108	16
AR	65536	ppl	137	183.17379295882995	82	159	20
AR	65536	ppl	138	106.59380772305316	68	135	23
AR	65536	ppl	139	108.9627092571703	78	155	24
AR	65536	ppl	140	90.76598208662732	125	249	31
AR	65536	ppl	141	143.4555674098013	102	200	29
AR	65536	ppl	142	110.11541313030244	78	155	21
AR	65536	ppl	143	129.92101255639523	68	135	22
AR	65536	ppl	144	280.7696601394668	45	86	14
AR	65536	ppl	145	88.60924879664633	111	221	25
AR	65536	ppl	146	80.10447944468434	92	181	21
AR	65536	ppl	147	285.5004111608988	90	179	17
AR	65536	ppl	148	75.77235502501264	68	135	20
