Sentence	Tokens
Meжду субкультурами возможны различия, обусловленные возрастом, национальностью, социальным статусом, местом проживания и/или половой принадлежностью людей, из которых она состоит.	193
Характеристики, которые определяют субкультуру как отдельную, могут быть лингвистическими, эстетическими, религиозными, политическими, сексуальными, географическими или сочетанием факторов.	204
Представители определенной субкультуры зачастую заявляют о своей принадлежности через своеобразное и символичное использование стиля, в том числе через моду, манеры и жаргон.	192
Одним из наиболее распространённых методов, используемых для иллюстрации важности социализации, является иллюстрация нескольких прискорбных случаев, когда дети из-за отсутствия должного внимания, неудачного стечения обстоятельств или умышленного жестокого обращения не контактировали со взрослыми во время своего взросления.	357
Таких детей называют "одичавшими" или "дикими". Некоторые одичавшие дети изолировались людьми (обычно их собственными родителями). В некоторых случаях подобный отказ от своего ребёнка являлся результатом непринятия родителями его серьёзной интеллектуальной или физической неполноценности.	314
Дети, живущие на улицах, возможно, пережили тяжёлые формы насилия или травмирования до того, как убежать или быть брошенными.	136
Другие, как утверждается, воспитывались животными; некоторые из них обитали в дикой природе самостоятельно.	114
Если он полностью воспитан животными вместо людей, одичавший ребенок демонстрирует повадки (в пределах физических ограничений), практически во всем подобные конкретному вырастившему его животному — например, его боязнь или безразличие к людям.	267
В то время как обучение на основе проектов должно быть более простым и интересным, скаффолдинг опережает многие технологии.	133
Скаффолдинг — это не метод обучения, а скорее форма помощи тем, кто проходит через новый опыт обучения, такой как использование новой компьютерной программы или начало нового проекта.	203
Скаффолдинг может быть как виртуальным, так и реальным. Другими словами, учитель — это форма скаффолдинга, но также ей является и Скрепыш в Microsoft Officе.	157
Виртуальный скаффолдинг, помогающий в обучении, встроен в программное обеспечение и предназначен для того, чтобы напоминать, объяснять и задавать вопросы насчёт процедур, с которыми обучающемуся, возможно, было бы слишком трудно справиться в одиночку.	280
Дети передаются под опеку по множеству разнообразных причин: от беспризорности до жестокого обращения и даже вымогательств.	135
Дети ни за что не должны расти в обстановке, где не обеспечивается воспитание, забота и образование, но растут.	122
Мы считаем систему фостерной опеки безопасной для детей.	62
Наша система опеки должна предоставлять безопасное жильё, любящих опекунов, стабильное образование и надёжное здравоохранение.	143
Патронажное воспитание должно обеспечить все нужды, которых не хватало в доме, откуда их ранее забрали.	115
Интернет сочетает в себе элементы как массовых, так и межличностных коммуникаций.	91
Отличительные особенности Интернета приводят к дополнительным масштабам с точки зрения подхода использования и удовлетворения.	134
Так, высказана мысль о том, что "обучение" и "социализация"  являются важными мотивирующими факторами для использования интернета (James et al., 1995)	148
"Персональное участие" и "долгосрочные контакты" были также названы Эймми и МакКордом (1998) новыми гранями мотивации, когда они изучали, как люди реагируют на веб-сайты.	181
Использование видеозаписи привело к важным открытиям в сфере интерпретации микровыражений  — движений лица длительностью несколько миллисекунд.	156
В частности, утверждается, что можно определить, лжет ли человек, при помощи правильной интерпретации его микровыражений.	134
В статье "Речь президента" Оливер Сакс описал, как люди, которые из-за повреждения мозга неспособны понимать речь, тем не менее могут правильно оценить искренность говорящего.	189
Согласно его предположению, подобными способностями по толкованию поведения человека могут обладать животные, например, домашние собаки.	146
Исследования, которые проводились в двадцатом веке, показали, что существует два вида генетической вариативности: скрытая и выраженная.	142
Мутация вносит новую генетическую вариацию, в то время как отбор убирает её из набора проявляющихся вариаций.	126
Сегрегация и рекомбинация с каждым поколением тасуют вариации между двумя пулами.	91
В саванне приматам с такой пищеварительной системой, как у человека, трудно удовлетворить свои потребности в аминокислотах за счёт имеющихся растительных ресурсов.	174
Более того, невыполнение этого приведёт к таким серьёзным последствиям, как замедление роста, недоедание и, в конечном счёте, смерть.	142
Наиболее доступными растительными ресурсами были бы белки, находящиеся в листьях и бобовых, но они плохо усваиваются такими приматами, как мы, если их не готовить.	173
Напротив, еда животного происхождения (муравьи, термиты, яйца) является не только легкоусвояемой, но и представляет собой богатый источник белков,  содержащих все основные аминокислоты.	195
Принимая во внимание все вышесказанное, не стоит удивляться тому, что наши предки решили "белковую проблему" примерно так же, как ее решают шимпанзе в саванне по сей день.	184
Прерывание сна — это процесс целенаправленного пробуждения во время обычного сна и повторного засыпания через короткое время (10–60 минут).	145
Это можно легко сделать при помощи относительно тихого будильника, чтобы привести вас в сознание и при этом не разбудить полностью.	140
Если вы обнаружите, что переустанавливаете будильник во сне, то его можно поставить на другую сторону комнаты, что заставит вас встать с кровати, чтобы выключить его.	178
Прочие варианты, которые основаны на биологических ритмах, включают в себя прием жидкости в больших количествах (в частности, воды или чая, известного мочегонного средства) перед сном, что заставляет человека вставать, чтобы помочиться.	257
Количество внутреннего покоя человека обратно пропорционально количеству напряжения в его теле и душе.	113
Чем ниже напряжение, тем более позитивна присутствующая в вас жизненная сила. Каждому человеку потенциально дано обрести абсолютные покой и чувство удовлетворения.	177
Каждый может достичь просветления. Единственное, что стоит на пути к этой цели, – это наша собственная напряженность и негативный настрой.	150
Тибетский буддизм основан на учениях Будды, но был дополнен махаянским путем любви и множеством техник индийской йоги.	129
Принцип тибетского буддизма очень прост. Он состоит из кундалини-йоги, медитации и пути всепоглощающей любви.	125
Энергия кундалини (энергия просветления) в кундалини-йоге пробуждается через позы йоги, дыхательные упражнения, мантры и визуализации.	147
Сердцем тибетской медитации считается Йога Божеств. Посредством визуализации разнообразных божеств чистятся энергетические каналы, запускаются чакры и достигается просветлённость сознания.	208
Германия была общим врагом во Второй мировой войне, что привело к сотрудничеству СССР и США. После завершения войны противоречия относительно системы, процесса и культуры привели к раздору между странами.	220
Через два года после окончания войны бывшие союзники стали врагами, и началась Холодная война.	102
Ей предстояло продлиться следующие 40 лет. В ней воевали по-настоящему, используя опосредованные армии, на полях сражений от Африки до Азии, в Афганистане, на Кубе и во многих других местах мира.	214
К 17 сентября 1939 года польская оборона уже была прорвана, и единственной надеждой было отступление и реорганизация вдоль румынского плацдарма.	148
Однако эти планы стали неактуальны практически за ночь, когда около 800 000 солдат из советской Красной армии образовали Белорусский и Украинский фронты после захвата восточных регионов Польши в нарушение Рижского мирного соглашения, Советско-Польского пакта о ненападении, и других международных соглашений, двусторонних и многосторонних.	361
Использование кораблей для транспортировки товаров является, безусловно, самым эффективным способом перевозки большого количества людей и грузов через океаны.	176
Работа моряков традиционно заключается в том, чтобы обеспечивать способность страны перемещать свои народ и товары, а также одновременно препятствовать возможности врага перемещать свои народ и товары.	216
Одним из наиболее заслуживающих внимания недавних примеров этого была компания в Северной Атлантике в ходе Второй мировой войны. Американцы пытались перевезти людей и материалы через Атлантический океан, чтобы помочь Британии.	247
В это же время немецкий военно-морской флот, используя в основном свои подводные лодки, пытался остановить это движение.	129
Если бы антигитлеровская коалиция потерпела неудачу, Германия, скорее всего, смогла бы завоевать Британию так же, как и остальные страны Европы.	151
Козы, по-видимому, впервые были одомашнены около 10 000 лет назад в иранских горах Загрос.	92
Древние культуры и племена начали оставлять их себе, чтобы иметь под рукой молоко, шерсть, мясо и шкуру.	111
Домашних коз, как правило, держали в стадах, которые бродили по холмам или прочим местам выпаса, за которым зачастую присматривали козопасы, которыми обычно являлись дети или подростки, что похоже на более распространённую деятельность пастуха. Эти методы выпаса используются и по сей день.	313
Дороги для повозок были построены в Англии ещё в XVI веке.	59
Хотя гужевые дороги представляли собой лишь размещенные параллельно бруски дерева, они давали лошадям возможность перевозить по ним более крупные грузы и с более высокой скоростью, чем по слегка более ухабистым дорогам того времени.	245
Шпалы начали применяться довольно давно для того, чтобы удерживать рельсы на месте. Однако впоследствии стало ясно, что пути были более эффективны при полосе из железа сверху.	188
Это стало общепринятой практикой, но железо приводило к большему износу деревянных колёс вагонов.	107
Со временем деревянные колёса были заменены на железные. В 1767 году появились первые рельсы, сделанные полностью из железа.	127
Первой известной формой транспорта было передвижение на ногах, люди начали ходить прямо два миллиона лет назад с появлением Хомо Эректус   (что значит человек выпрямленный).	186
Для их предков австралопитеков прямохождение не было столь привычным.	73
Бипедальные специализации обнаруживаются в останках австралопитеков из эпохи 4,2–3,9 миллионов лет назад, хотя, возможно, сахелантроп ходил на двух ногах уже 7 миллионов лет назад.	200
Мы можем начать жить, больше заботясь об окружающей среде. Мы можем стать членами экологического движения и даже можем быть активистами, чтобы хоть немного облегчить дальнейшие страдания.	208
Как правило, это похоже на лечение симптоматики. Если нам нужно не просто временное решение, то нам нужно найти корень проблем и устранить его.	153
Вполне очевидно, что мир сильно изменился под влиянием научно-технического прогресса человечества, а из-за перенаселения и экстравагантного образа жизни людей проблемы стали масштабнее.	206
После принятия Конгрессом 4 июля, рукописный проект, подписанный председателем Конгресса Джоном Хэнкоком и секретарем Чарльзом Томсоном, был отправлен за несколько кварталов в печатную мастерскую Джона Данлапа.	225
За ночь было изготовлено 150–200 копий, теперь известных как "листовки Данлэпа".	83
Первое публичное чтение этого документа было сделано Джоном Никсоном во дворе Индепенденс-холл 8 июля.	110
6 июля один экземпляр послали Джорджу Вашингтону, который  9 июля приказал зачитать его перед своими войсками в Нью-Йорке. Копия прибыла в Лондон 10 августа.	171
25 листовок Данлэпа, известные на настоящее время, являются старейшими выжившими копиями документа. Оригинальная рукописная копия не дошла до нас.	156
Сегодня многие палеонтологи считают, что одна из групп динозавров выжила и дожила до наших дней. Мы зовем их птицами.	131
Часто их не рассматривают, как динозавров, потому что они имеют перья и способны летать.	94
Но еще можно многое сказать о птицах, которые всё ещё выглядят как динозавры.	86
У них лапы с чешуёй и когтями, они откладывают яйца и ходят на двух задних лапах как Ти-Рекс.	109
Почти все компьютеры, которые используются сегодня, основаны на обработке информации, которая закодирована в виде двоичных чисел.	144
Двоичное число может иметь лишь одно из двух значений, то есть 0 или 1. Эти числа называют "двоичными цифрами" —  или "битами", если использовать компьютерный жаргон.	181
Может быть трудно сразу выявить пероральное отравление. Такие симптомы, как рвота, слишком общие для быстрой постановки диагноза.	136
Лучшим признаком внутреннего отравления может быть наличие открытой ёмкости с лекарством или токсичным бытовым химическим веществом.	143
Ознакомьтесь с этикеткой, где приводятся особые инструкции по оказанию первой помощи при отравлении этим конкретным ядом.	129
Термин "жук" используется энтомологами формально для обозначения группы насекомых.	92
Это понятие происходит от известных с древних времен постельных клопов – насекомых, отлично приспособленных к паразитированию на человеке.	150
И хищнецы, и постельные клопы являются гнездовыми видами, приспособленными для жизни в гнезде или жилище своего хозяина.	132
В США обнаружено приблизительно 400 тысяч случаев рассеянного склероза (РС), что делает рассеянный склероз главным неврологическим заболеванием молодежи и людей среднего возраста.	193
Рассеянный склероз – это заболевание, поражающее центральную нервную систему, которая состоит из головного мозга, спинного мозга и зрительного нерва.	162
Исследования показали, что от рассеянного склероза страдает в два раза больше женщин, чем мужчин.	106
Пара может решить, что растить ребенка не соответствует их интересам или интересам их ребенка.	101
Эти пары могут выбрать  создание плана усыновления для своего ребёнка.	75
При усыновлении или удочерении биологические родители отказываются от своих родительских прав для того, чтобы другая пара могла принять ребёнка.	155
Главная цель науки — это выяснить, каким образом устроен мир, применив научный метод. Этот метод фактически лежит в основе большинства научных исследований.	169
Он, однако, не является единственным. Научные исследования также руководствуются экспериментированием (эксперимент — это проверка, используемая, чтобы исключить одну или более возможных гипотез), задаванием вопросов и проведением наблюдений.	258
Натуралисты и философы сосредоточили свое внимание на aнтичных текстах и особенно на Библии на латинском языке.	119
Во всех научных вопросах, включая психологию, были приняты взгляды Аристотеля.	89
По мере того как знание греческого языка ухудшалось, Запад оказался отрезанным от своих философских и научных греческих корней.	144
Многие из наблюдаемых ритмов в физиологии и поведении часто в значительной степени зависят от присутствия эндогенных циклов и их выработки посредством биологических часов.	189
Периодичные ритмы, не являющиеся просто реакцией на внешние периодичные стимулы, зарегистрированы у большинства живых организмов, включая бактерии, грибы, растения и животных.	192
Биологические часы являются самоподдерживающимися осцилляторами, которые будут продолжать автономную цикличность в течение периода времени, даже в отсутствие внешних стимулов.	191
Эксперимент  Херши и Чейз был одним из первых предположений, что ДНК является генетическим материалом.	115
Херши с Чейзом имплантировали свою ДНК в бактерию с помощью фагов, т. е. вирусов.	94
Они провели два эксперимента, пометив радиоактивным фосфором ДНК фага и радиоактивной серой белок фага.	114
Мутации могут вызвать большое количество разнообразных результатов, в зависимости от вида мутации, важности пораженного отрезка генетического материала и того, являются ли подвергнувшиеся мутации клетки клетками зародышевой линии.	249
Только мутации в клетках зародышевой линии могут передаваться далее детям, в то время как мутации где-то ещё могут привести к гибели клеток или раку.	157
Природный туризм интересен для тех, кто любит ездить на природу, чтобы насладиться ландшафтом, в том числе дикими зверьми и растениями.	146
Среди примеров активного отдыха на объекте – охота, рыбная ловля, фотографирование, наблюдение за птицами, посещение парков и изучение информации об экосистеме.	177
Примером может служить посещение, фотографирование и изучение орангутангов в Борнео.	93
Каждое утро люди покидают маленькие городки в сельской местности, чтобы поехать на свое место работы, а мимо них проезжают те, чье место работы находится в месте из которого они только что выехали.	214
В этом активном транспортном движении каждый тем или иным образом связан c системой транспорта, основанной на персональных автомобилях, и поддерживает её.	167
В настоящее время наука указывает, что огромная углеводородная экономика повлияла на одно из стабильных состояний биосферы, которое поддерживало эволюцию человечества на протяжении последних двух миллионов лет.	232
Каждый является членом общества и использует транспортные системы. Практически каждый жалуется на эти систем.	122
В развитых странах вы редко можете услышать подобные жалобы на качество воды или падающие мосты.	104
Почему на транспортные системы поступает столько жалоб, почему они ежедневно выходят из строя? Неужели транспортные инженеры просто некомпетентны? Или для этого есть более фундаментальные причины?	211
Изучение движения отдельных водителей и автомобилей между двумя точками и их взаимодействие друг с другом осуществляется в рамках исследования транспортных потоков.	182
К сожалению, сложно изучать интенсивность движения автотранспорта, потому что нельзя со стопроцентной вероятностью предсказать поведение водителя.	157
К счастью, поведение водителей часто достаточно систематично; таким образом, транспортные потоки в целом имеют некоторую систематичность и могут быть приближенно описаны математически.	202
Чтобы лучше представить транспортный поток, были установлены отношения между тремя основными величинами:  (1) поток, (2) плотность и (3) скорость.	151
Эти отношения помогают в планировке, дизайне и эксплуатации железнодорожных объектов.	97
Насекомые были первыми животными, поднявшимися в воздух. Их способность летать помогала им легче ускользать от врагов, находить еду и партнеров.	154
Большинство насекомых обладают способностью складывать крылья вдоль тела, что дает им преимущество.	108
Это предоставляет им большее количество укромных мест, в которых можно спрятаться от хищников.	102
Стрекозы и поденки являются единственными насекомыми, которые не могут складывать крылья назад.	98
Тысячи лет назад человек по имени Аристарх сказал, что Солнечная система вращается вокруг Солнца.	108
Многие считали, что он прав, но многие верили в противоположное: что Солнечная система вращается вокруг Земли, включая Солнце (и даже другие звезды).	160
Это кажется разумной идеей, потому что мы не чувствуем, что Земля движется, не так ли?	94
Река Амазонка является второй по длине и первой по величине рекой на Земле. Она несёт более чем в 8 раз больше воды, по сравнению со второй по величине рекой.	166
Амазонка также является самой широкой рекой на Земле, ширина которой иногда составляет шесть миль.	104
Целые 20 процентов воды, поступаемой из рек нашей планеты в океаны, текут из Амазонки.	92
Главная река Амазонки имеет длину 6387 км (3980 миль). В неё впадают тысячи небольших рек.	92
Несмотря на то, что строительство пирамид из камня продолжалось до конца Древнего царства, размер и техническое совершенство пирамид в Гизе так и не удалось превзойти.	180
В новом царстве древних египтян восхищались памятниками, созданными их предшественниками более тысячи лет назад.	123
Население Ватикана составляет около 800 человек. Это самая маленькая независимая страна в мире, а также страна, имеющая наименьшее население.	145
В Ватикане используют итальянский язык в законодательстве и официальных сообщениях.	94
Итальянский язык также является повседневным языком для большинства людей, работающих в государстве, в то время как латынь зачастую используется в религиозных церемониях.	190
Все граждане Ватикана — католики.	34
Людям с античных времен были известны основные химические элементы, такие как золото, серебро и медь, поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий.	234
Философ Аристотель считал, что всё состоит из смеси одного или нескольких из четырёх элементов. Это были земля, вода, воздух и огонь.	147
Они были похожи на четыре состояния вещества (в том же порядке): твердое, жидкое, газообразное и плазма, хотя он также предполагал, что они переходят в новое состояние, чтобы получилось то, что мы видим.	217
Сплавы по существу представляют собой смесь двух или более металлов. Не забывайте, что в периодической таблице много элементов.	139
Такие элементы, как кальций и калий, считаются металлами. Конечно, также есть такие металлы, как серебро и золото.	124
Можно также сделать такие сплавы, которые содержат небольшое количество таких неметаллических элементов, как углерод.	129
Все во вселенной состоит из материи. Вся материя состоит из мельчайших частиц, называемых атомами.	109
Атомы настолько невероятно крошечны, что триллионы их могут поместиться в точке в конце этого предложения.	114
Таким образом, карандаш стал хорошим другом для многих людей, когда появился.	87
Грустно, что когда появились новые способы письма, карандаш утратил свой прежний статус и им стали меньше пользоваться.	127
Сейчас люди пишут сообщения на экранах компьютеров, и им никогда не приходится иметь дело с точилкой.	113
Можно только гадать, что станет с клавиатурой, с появлением более новых технологий.	88
Атомная бомба работает на том принципе, что для того, чтобы много протонов и нейтронов находились в одном ядре, необходима энергия.	143
Примерно как катить тяжелую тележку на холм. Тогда повторное расщепление ядра высвобождает часть этой энергии.	121
Некоторые атомы имеют нестабильное ядро, что означает, что они склонны распадаться при малом воздействие или без него.	129
Поверхность Луны состоит из камней и пыли. Внешний слой Луны называется корой.	85
Толщина коры составляет около 70 км под океанами и 100 км – под материками.	71
Она тоньше под лунными морями и толще под нагорьями.	56
На видимой стороне может быть больше лунных морей, потому что там кора тоньше. Лаве было легче подняться на поверхность.	129
Теории контента сконцентрированы на поиске того, что заставляет людей действовать или может их заинтересовать.	117
Эти теории предполагают, что у людей есть определённые потребности и/или желания, которые накапливаются внутри в процессе взросления.	147
Эти теории обращаются к тому, что же заставляет конкретных людей хотеть делать то, что они делают, и что их  окружении заставляет делать или не делать определённые вещи.	186
Две популярные теории о контенте — это "Пирамида потребностей по Маслоу" и "Двухфакторная теория мотивации Герцберга".	126
Как правило, могут проявляться два типа поведения когда менеджеры начинают руководить людьми, ранее равными им по статусу. Одна крайность спектра – это попытка оставаться "своим парнем" (или девушкой).	207
Таким управленцам трудно принимать непопулярные решения, дисциплинарные меры, оценивать результаты работы, распределять обязанности и привлекать работников к ответственности.	188
На другом конце спектра человек превращается в неузнаваемого индивида, которому кажется, что он должен изменить всё, что делала команда, и присвоить это себе.	173
Ведь руководитель в конечном итоге несет ответственность за успех или провал команды.	89
Такое поведение часто приводит к конфликтам между лидерами и остальными членами команды.	93
Виртуальные команды придерживаются тех же стандартов мастерства, что и обычные команды, но имеются небольшие различия.	130
Виртуальные члены команды часто выполняют функцию точки контакта для своей непосредственной физической группы.	126
Они обычно более автономны, чем сотрудники из традиционных команд, ведь их команды могут встречаться в соответствии с разными часовыми поясами, что не всегда может понять местное руководство.	204
Наличие настоящей "невидимой команды" (Ларсон и ЛаФасто, 1989 г., с. 109) также является уникальным компонентом виртуальной команды.	130
"Невидимая команда" — это команда руководителей, перед которой отчитывается каждый участник. Невидимая команда устанавливает нормы для каждого участника.	161
Зачем организации проходить через трудоёмкий процесс создания самообучающейся организации? Одной из целей применения концепций самообучающихся организаций на практике являются инновации.	221
Когда все доступные ресурсы эффективно используются во всех функциональных подразделениях организации, то могут проявиться креативность и изобретательность.	174
В итоге сплочённая работа организации с целью преодолеть препятствие может привести к новому инновационному процессу, который будет отвечать интересам клиента.	174
Прежде чем организация сможет стать инновационной, руководители должны создать культуру новаторства, обмена знаниями и накопления опыта.	146
